CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.557;0.525;0.538;0.031;50;0.929;0.875;0.896;0.048;30
SVM_RBF[5.0];0.980;0.400;0.559;0.031;50;1.000;0.409;0.571;0.032;49
SVM_Poly[3,2.0,0.5];0.655;0.702;0.654;0.031;50;0.728;0.780;0.727;0.034;45
REPTree;0.419;0.414;0.414;0.031;50;0.910;0.900;0.899;0.055;23
RandomForest;0.876;0.672;0.736;0.031;50;0.974;0.747;0.818;0.034;45
RandomCommittee;0.788;0.729;0.729;0.031;50;0.820;0.760;0.760;0.032;48
SVM_Puk[1.0, 0.1];0.940;0.388;0.542;0.031;50;1.000;0.413;0.577;0.033;47
MultilayerPerceptron[a];0.724;0.696;0.701;0.031;50;0.770;0.740;0.746;0.033;47
J48;0.366;0.366;0.363;0.031;50;0.915;0.915;0.908;0.063;20


VALIDITY RATIO;(F)
min;0.001953
avg;0.031250
max;0.157227

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.700;0.544;0.582;0.031;450;0.890;0.691;0.740;0.038;354

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
AA;0.595;0.395;0.450;0.017;45;0.787;0.522;0.595;0.017;34
Prontuário Eletrônico de Pacientes;0.623;0.461;0.497;0.011;45;0.850;0.628;0.677;0.011;33
rtrt;0.870;0.681;0.734;0.020;45;0.955;0.748;0.806;0.020;41
Computer Selection;0.415;0.259;0.294;0.003;45;0.812;0.507;0.576;0.003;23
FeatureModel1;0.869;0.718;0.754;0.017;45;0.931;0.769;0.807;0.017;42
Phone;0.853;0.713;0.748;0.046;45;0.892;0.747;0.783;0.046;43
CIMS PL;0.292;0.233;0.238;0.002;45;0.731;0.583;0.594;0.002;18
Simnumero;0.507;0.277;0.327;0.009;45;0.761;0.415;0.491;0.009;30
test gv;0.982;0.836;0.874;0.032;45;0.982;0.836;0.874;0.032;45
WebApp;0.999;0.863;0.902;0.157;45;0.999;0.863;0.902;0.157;45
