CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.429;0.345;0.366;0.031;50;0.894;0.718;0.762;0.056;24
SVM_RBF[5.0];0.880;0.205;0.323;0.031;50;1.000;0.233;0.368;0.035;44
SVM_Poly[3,2.0,0.5];0.532;0.553;0.507;0.031;50;0.649;0.674;0.618;0.037;41
REPTree;0.265;0.267;0.256;0.031;50;0.779;0.784;0.753;0.069;17
RandomForest;0.760;0.407;0.489;0.031;50;0.950;0.508;0.612;0.038;40
RandomCommittee;0.625;0.546;0.558;0.031;50;0.710;0.620;0.634;0.035;44
SVM_Puk[1.0, 0.1];0.860;0.197;0.313;0.031;50;1.000;0.229;0.364;0.036;43
MultilayerPerceptron[a];0.494;0.550;0.506;0.031;50;0.618;0.688;0.632;0.038;40
J48;0.224;0.220;0.221;0.031;50;0.863;0.845;0.848;0.086;13


VALIDITY RATIO;(F)
min;0.001953
avg;0.031250
max;0.157227

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.563;0.365;0.393;0.031;450;0.828;0.537;0.578;0.042;306

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
AA;0.522;0.254;0.296;0.017;45;0.757;0.368;0.430;0.017;31
Prontuário Eletrônico de Pacientes;0.422;0.228;0.257;0.011;45;0.759;0.411;0.463;0.011;25
rtrt;0.634;0.366;0.411;0.020;45;0.839;0.484;0.543;0.020;34
Computer Selection;0.220;0.126;0.126;0.003;45;0.707;0.405;0.404;0.003;14
FeatureModel1;0.613;0.390;0.401;0.017;45;0.788;0.501;0.516;0.017;35
Phone;0.793;0.538;0.587;0.046;45;0.811;0.550;0.601;0.046;44
CIMS PL;0.105;0.100;0.084;0.002;45;0.591;0.563;0.471;0.002;8
Simnumero;0.400;0.185;0.215;0.009;45;0.667;0.309;0.358;0.009;27
test gv;0.932;0.675;0.726;0.032;45;0.975;0.707;0.759;0.032;43
WebApp;0.992;0.791;0.830;0.157;45;0.992;0.791;0.830;0.157;45
