CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.618;0.550;0.567;0.031;50;0.966;0.860;0.885;0.045;32
SVM_RBF[5.0];0.980;0.610;0.745;0.031;50;1.000;0.622;0.760;0.032;49
SVM_Poly[3,2.0,0.5];0.751;0.850;0.763;0.031;50;0.767;0.867;0.778;0.032;49
REPTree;0.546;0.524;0.530;0.031;50;0.880;0.845;0.854;0.046;31
RandomForest;0.973;0.801;0.866;0.031;50;0.993;0.817;0.884;0.032;49
RandomCommittee;0.881;0.845;0.851;0.031;50;0.899;0.862;0.869;0.032;49
SVM_Puk[1.0, 0.1];0.960;0.596;0.729;0.031;50;1.000;0.621;0.759;0.032;48
MultilayerPerceptron[a];0.819;0.727;0.759;0.031;50;0.931;0.826;0.863;0.035;44
J48;0.450;0.431;0.439;0.031;50;0.978;0.937;0.954;0.057;23


VALIDITY RATIO;(F)
min;0.001953
avg;0.031250
max;0.157227

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6000000000000001];0.775;0.659;0.694;0.031;450;0.933;0.793;0.835;0.036;374

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
AA;0.682;0.528;0.580;0.017;45;0.902;0.699;0.768;0.017;34
Prontuário Eletrônico de Pacientes;0.774;0.618;0.661;0.011;45;0.894;0.713;0.762;0.011;39
rtrt;0.955;0.834;0.880;0.020;45;0.977;0.853;0.900;0.020;44
Computer Selection;0.503;0.430;0.432;0.003;45;0.839;0.716;0.720;0.003;27
FeatureModel1;0.962;0.847;0.889;0.017;45;0.984;0.866;0.909;0.017;44
Phone;0.945;0.848;0.883;0.046;45;0.945;0.848;0.883;0.046;45
CIMS PL;0.398;0.300;0.307;0.002;45;0.853;0.643;0.657;0.002;21
Simnumero;0.542;0.380;0.433;0.009;45;0.812;0.570;0.649;0.009;30
test gv;0.996;0.899;0.937;0.032;45;0.996;0.899;0.937;0.032;45
WebApp;0.998;0.908;0.942;0.157;45;0.998;0.908;0.942;0.157;45
