CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.687;0.620;0.639;0.031;50;0.982;0.885;0.913;0.043;35
SVM_RBF[5.0];1.000;0.809;0.890;0.031;50;1.000;0.809;0.890;0.031;50
SVM_Poly[3,2.0,0.5];0.913;0.953;0.924;0.031;50;0.913;0.953;0.924;0.031;50
REPTree;0.615;0.579;0.592;0.031;50;0.932;0.877;0.897;0.044;33
RandomForest;0.999;0.924;0.955;0.031;50;0.999;0.924;0.955;0.031;50
RandomCommittee;0.929;0.878;0.899;0.031;50;0.968;0.915;0.937;0.032;48
SVM_Puk[1.0, 0.1];1.000;0.809;0.889;0.031;50;1.000;0.809;0.889;0.031;50
MultilayerPerceptron[a];0.828;0.764;0.790;0.031;50;0.963;0.889;0.919;0.036;43
J48;0.499;0.486;0.492;0.031;50;0.998;0.972;0.985;0.054;25


VALIDITY RATIO;(F)
min;0.001953
avg;0.031250
max;0.157227

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.830;0.758;0.786;0.031;450;0.973;0.888;0.921;0.036;384

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
AA;0.795;0.672;0.713;0.017;45;0.942;0.796;0.844;0.017;38
Prontuário Eletrônico de Pacientes;0.858;0.768;0.805;0.011;45;0.966;0.864;0.905;0.011;40
rtrt;0.991;0.924;0.952;0.020;45;0.991;0.924;0.952;0.020;45
Computer Selection;0.593;0.489;0.523;0.003;45;0.953;0.786;0.840;0.003;28
FeatureModel1;0.996;0.931;0.960;0.017;45;0.996;0.931;0.960;0.017;45
Phone;0.981;0.930;0.952;0.046;45;0.981;0.930;0.952;0.046;45
CIMS PL;0.485;0.467;0.469;0.002;45;0.949;0.913;0.917;0.002;23
Simnumero;0.609;0.509;0.547;0.009;45;0.913;0.763;0.820;0.009;30
test gv;0.994;0.935;0.961;0.032;45;0.994;0.935;0.961;0.032;45
WebApp;0.999;0.955;0.975;0.157;45;0.999;0.955;0.975;0.157;45
