CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.297;0.255;0.274;0.001;10;0.743;0.638;0.686;0.002;4
HoeffdingTree;0.001;0.037;0.001;0.001;10;0.001;0.061;0.002;0.002;6
SVM_Poly[3,2.0,0.5];0.548;0.519;0.532;0.001;10;0.685;0.649;0.665;0.001;8
REPTree;0.320;0.278;0.277;0.001;10;0.533;0.464;0.462;0.002;6
RandomForest;0.788;0.093;0.149;0.001;10;0.985;0.117;0.187;0.001;8
StochasticGradientDescend;0.000;0.000;0.000;0.001;10;0.000;0.000;0.000;0.000;0
RandomCommittee;0.549;0.226;0.306;0.001;10;0.686;0.283;0.382;0.001;8
NaiveBayesUpdateable;0.021;0.001;0.002;0.001;10;0.052;0.002;0.004;0.000;4
J48;0.311;0.292;0.301;0.001;10;0.778;0.729;0.751;0.002;4


VALIDITY RATIO;(F)
min;0.000000
avg;0.001032
max;0.004579

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.01];0.315;0.189;0.205;0.001;90;0.590;0.355;0.384;0.001;48

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JCalc_LPS;0.293;0.091;0.115;0.000;18;0.527;0.163;0.206;0.000;10
Insurance Policy;0.558;0.419;0.426;0.000;18;0.628;0.471;0.479;0.000;16
Context Feature Model;0.567;0.423;0.465;0.005;18;0.729;0.543;0.598;0.005;14
GMF_Eclipse_Reuso_UFRJ;0.000;0.000;0.000;0.000;18;0.000;0.000;0.000;0.000;0
MobileMedia_Conejero;0.157;0.013;0.018;0.000;18;0.352;0.030;0.039;0.000;8
