CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LWL;0.700;0.632;0.661;0.031;10;1.000;0.902;0.944;0.043;7
IBk;1.000;1.000;1.000;0.031;10;1.000;1.000;1.000;0.031;10
HoeffdingTree;0.200;0.100;0.122;0.031;10;1.000;0.498;0.610;0.088;2
KStar;0.700;0.632;0.661;0.031;10;1.000;0.902;0.944;0.043;7
StochasticGradientDescend;0.098;0.027;0.042;0.031;10;0.977;0.267;0.420;0.157;1
NaiveBayesUpdateable;0.400;0.143;0.193;0.031;10;1.000;0.358;0.483;0.064;4


VALIDITY RATIO;(F)
min;0.001953
avg;0.031250
max;0.157227

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.516;0.422;0.447;0.031;60;0.999;0.817;0.864;0.048;31

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
AA;0.500;0.402;0.443;0.017;6;1.000;0.804;0.885;0.017;3
Prontuário Eletrônico de Pacientes;0.500;0.409;0.447;0.011;6;1.000;0.818;0.895;0.011;3
rtrt;0.833;0.567;0.611;0.020;6;1.000;0.680;0.733;0.020;5
Computer Selection;0.167;0.167;0.167;0.003;6;1.000;1.000;1.000;0.003;1
FeatureModel1;0.500;0.480;0.490;0.017;6;1.000;0.961;0.980;0.017;3
Phone;0.667;0.535;0.564;0.046;6;1.000;0.803;0.846;0.046;4
CIMS PL;0.167;0.167;0.167;0.002;6;1.000;1.000;1.000;0.002;1
Simnumero;0.167;0.167;0.167;0.009;6;1.000;1.000;1.000;0.009;1
test gv;0.667;0.520;0.546;0.032;6;1.000;0.780;0.819;0.032;4
WebApp;0.996;0.807;0.864;0.157;6;0.996;0.807;0.864;0.157;6
