CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.3];CFDP Library;90;0;229;7873;1.000;0.282;0.440
SVM_RBF[5.0];Random[0.3];CFDP Library;90;0;229;7873;1.000;0.282;0.440
SVM_RBF[5.0];Random[0.3];CFDP Library;90;0;229;7873;1.000;0.282;0.440
SVM_RBF[5.0];Random[0.3];CFDP Library;90;0;229;7873;1.000;0.282;0.440
SVM_RBF[5.0];Random[0.3];CFDP Library;90;0;229;7873;1.000;0.282;0.440
SVM_RBF[5.0];Random[0.3];CFDP Library;90;0;229;7873;1.000;0.282;0.440
SVM_Puk[1.0, 0.1];Random[0.3];CFDP Library;100;0;219;7873;1.000;0.313;0.477
SVM_Puk[1.0, 0.1];Random[0.3];CFDP Library;100;0;219;7873;1.000;0.313;0.477
SVM_Puk[1.0, 0.1];Random[0.3];CFDP Library;100;0;219;7873;1.000;0.313;0.477
SVM_Puk[1.0, 0.1];Random[0.3];CFDP Library;100;0;219;7873;1.000;0.313;0.477
SVM_Puk[1.0, 0.1];Random[0.3];CFDP Library;100;0;219;7873;1.000;0.313;0.477
SVM_Puk[1.0, 0.1];Random[0.3];CFDP Library;100;0;219;7873;1.000;0.313;0.477
LogisticModelTree;Random[0.3];CFDP Library;305;3;14;7870;0.990;0.956;0.973
LogisticModelTree;Random[0.3];CFDP Library;305;11;14;7862;0.965;0.956;0.961
LogisticModelTree;Random[0.3];CFDP Library;305;3;14;7870;0.990;0.956;0.973
LogisticModelTree;Random[0.3];CFDP Library;305;5;14;7868;0.984;0.956;0.970
LogisticModelTree;Random[0.3];CFDP Library;305;14;14;7859;0.956;0.956;0.956
LogisticModelTree;Random[0.3];CFDP Library;305;14;14;7859;0.956;0.956;0.956
MultilayerPerceptron[a];Random[0.3];CFDP Library;304;19;15;7854;0.941;0.953;0.947
MultilayerPerceptron[a];Random[0.3];CFDP Library;304;4;15;7869;0.987;0.953;0.970
MultilayerPerceptron[a];Random[0.3];CFDP Library;304;10;15;7863;0.968;0.953;0.961
MultilayerPerceptron[a];Random[0.3];CFDP Library;304;17;15;7856;0.947;0.953;0.950
MultilayerPerceptron[a];Random[0.3];CFDP Library;304;17;15;7856;0.947;0.953;0.950
MultilayerPerceptron[a];Random[0.3];CFDP Library;304;17;15;7856;0.947;0.953;0.950
KStar;Random[0.3];CFDP Library;134;0;185;7873;1.000;0.420;0.592
KStar;Random[0.3];CFDP Library;134;0;185;7873;1.000;0.420;0.592
KStar;Random[0.3];CFDP Library;134;0;185;7873;1.000;0.420;0.592
KStar;Random[0.3];CFDP Library;134;0;185;7873;1.000;0.420;0.592
KStar;Random[0.3];CFDP Library;134;0;185;7873;1.000;0.420;0.592
KStar;Random[0.3];CFDP Library;134;0;185;7873;1.000;0.420;0.592
SVM_RBF[5.0];Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
SVM_RBF[5.0];Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
SVM_RBF[5.0];Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
SVM_RBF[5.0];Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
SVM_RBF[5.0];Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
SVM_RBF[5.0];Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
SVM_Puk[1.0, 0.1];Random[0.3];KIModel;5;0;7;8180;1.000;0.417;0.588
SVM_Puk[1.0, 0.1];Random[0.3];KIModel;5;0;7;8180;1.000;0.417;0.588
SVM_Puk[1.0, 0.1];Random[0.3];KIModel;5;0;7;8180;1.000;0.417;0.588
SVM_Puk[1.0, 0.1];Random[0.3];KIModel;5;0;7;8180;1.000;0.417;0.588
SVM_Puk[1.0, 0.1];Random[0.3];KIModel;5;0;7;8180;1.000;0.417;0.588
SVM_Puk[1.0, 0.1];Random[0.3];KIModel;5;0;7;8180;1.000;0.417;0.588
LogisticModelTree;Random[0.3];KIModel;0;0;12;8180;NaN;0.000;NaN
LogisticModelTree;Random[0.3];KIModel;0;0;12;8180;NaN;0.000;NaN
LogisticModelTree;Random[0.3];KIModel;0;0;12;8180;NaN;0.000;NaN
LogisticModelTree;Random[0.3];KIModel;0;0;12;8180;NaN;0.000;NaN
LogisticModelTree;Random[0.3];KIModel;0;0;12;8180;NaN;0.000;NaN
LogisticModelTree;Random[0.3];KIModel;0;0;12;8180;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.3];KIModel;8;8;4;8172;0.500;0.667;0.571
MultilayerPerceptron[a];Random[0.3];KIModel;8;8;4;8172;0.500;0.667;0.571
MultilayerPerceptron[a];Random[0.3];KIModel;8;8;4;8172;0.500;0.667;0.571
MultilayerPerceptron[a];Random[0.3];KIModel;8;8;4;8172;0.500;0.667;0.571
MultilayerPerceptron[a];Random[0.3];KIModel;8;8;4;8172;0.500;0.667;0.571
MultilayerPerceptron[a];Random[0.3];KIModel;8;8;4;8172;0.500;0.667;0.571
KStar;Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
KStar;Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
KStar;Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
KStar;Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
KStar;Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
KStar;Random[0.3];KIModel;4;0;8;8180;1.000;0.333;0.500
SVM_RBF[5.0];Random[0.3];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.3];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.3];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.3];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.3];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.3];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.3];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.3];FM1;0;0;1;8191;NaN;0.000;NaN
