CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.413;0.400;0.400;0.021;77;0.908;0.881;0.881;0.031;35
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.021;77;1.000;1.000;1.000;0.021;77
REPTree;0.534;0.449;0.476;0.021;77;0.876;0.736;0.780;0.030;47
RandomForest;1.000;1.000;1.000;0.021;77;1.000;1.000;1.000;0.021;77
RandomCommittee;0.838;0.848;0.829;0.021;77;0.922;0.933;0.912;0.023;70
MultilayerPerceptron[a];0.987;0.965;0.974;0.021;77;1.000;0.978;0.987;0.022;76
J48;0.282;0.271;0.274;0.021;77;0.945;0.907;0.916;0.041;23


VALIDITY RATIO;(F)
min;0.000977
avg;0.021446
max;0.156250

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[1.0];0.722;0.705;0.708;0.021;539;0.961;0.938;0.942;0.025;405

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;1.000;0.914;0.952;0.020;7;1.000;0.914;0.952;0.020;7
Mobile phone;0.571;0.557;0.564;0.010;7;1.000;0.975;0.987;0.010;4
hhhhhhh;0.500;0.571;0.524;0.004;7;0.875;1.000;0.917;0.004;4
Bicis_Feature_Model;0.429;0.429;0.429;0.006;7;1.000;1.000;1.000;0.006;3
Maquina de Cae;0.786;0.714;0.731;0.035;7;0.917;0.833;0.853;0.035;6
Phone sple;0.969;0.931;0.945;0.026;7;0.969;0.931;0.945;0.026;7
test gv;1.000;1.000;1.000;0.031;7;1.000;1.000;1.000;0.031;7
Manuel;0.821;0.810;0.815;0.009;7;0.958;0.944;0.951;0.009;6
E-Shop, magister2014;0.500;0.571;0.524;0.018;7;0.875;1.000;0.917;0.018;4
Mobile phone (lenita);0.679;0.592;0.626;0.014;7;0.950;0.829;0.876;0.014;5
Hello World;0.783;0.784;0.783;0.034;7;0.914;0.914;0.913;0.034;6
test 3;0.959;0.902;0.927;0.031;7;0.959;0.902;0.927;0.031;7
LXEP;0.429;0.429;0.429;0.002;7;1.000;1.000;1.000;0.002;3
Test;0.679;0.625;0.643;0.016;7;0.950;0.875;0.900;0.016;5
TEST_NAme;0.980;0.952;0.964;0.035;7;0.980;0.952;0.964;0.035;7
eshop;0.821;0.730;0.760;0.009;7;0.958;0.852;0.887;0.009;6
AA;0.813;0.732;0.748;0.016;7;0.948;0.854;0.873;0.016;6
E-SHOP;0.543;0.571;0.556;0.008;7;0.950;1.000;0.972;0.008;4
Prontuário Eletrônico de Pacientes;1.000;0.943;0.968;0.010;7;1.000;0.943;0.968;0.010;7
Bandymas;0.964;1.000;0.980;0.018;7;0.964;1.000;0.980;0.018;7
Example Product Line Course Using SPLOT;0.679;0.592;0.626;0.014;7;0.950;0.829;0.876;0.014;5
AvionFEatures;0.679;0.679;0.679;0.012;7;0.950;0.950;0.950;0.012;5
Disenio;0.571;0.536;0.551;0.004;7;1.000;0.938;0.964;0.004;4
CIMS PL;0.429;0.429;0.429;0.001;7;1.000;1.000;1.000;0.001;3
VODPlayer;0.793;1.000;0.872;0.047;7;0.793;1.000;0.872;0.047;7
isolation;0.571;0.571;0.571;0.003;7;1.000;1.000;1.000;0.003;4
drupal sawsen;0.857;0.857;0.857;0.008;7;1.000;1.000;1.000;0.008;6
Example Mobile Phone;0.679;0.592;0.626;0.014;7;0.950;0.829;0.876;0.014;5
SPL Studies;0.638;0.505;0.531;0.061;7;0.894;0.706;0.744;0.061;5
Mobile Phone GF;0.571;0.571;0.571;0.014;7;1.000;1.000;1.000;0.014;4
testISA2012;0.679;0.592;0.626;0.014;7;0.950;0.829;0.876;0.014;5
rtrt;1.000;0.971;0.984;0.020;7;1.000;0.971;0.984;0.020;7
Match engine;1.000;1.000;1.000;0.016;7;1.000;1.000;1.000;0.016;7
MK Andes;0.857;0.857;0.857;0.004;7;1.000;1.000;1.000;0.004;6
Cell-Phone-SPL-2014-without;0.524;0.476;0.492;0.047;7;0.917;0.833;0.861;0.047;4
Car;0.614;0.667;0.628;0.023;7;0.860;0.933;0.879;0.023;5
Computer Selection;0.571;0.571;0.571;0.002;7;1.000;1.000;1.000;0.002;4
mobile phone;0.643;0.665;0.647;0.025;7;0.900;0.931;0.905;0.025;5
Modelo;0.429;0.429;0.429;0.004;7;1.000;1.000;1.000;0.004;3
MyFM;0.571;0.511;0.533;0.019;7;1.000;0.895;0.933;0.019;4
Mobile Phone;0.673;0.633;0.649;0.014;14;0.942;0.886;0.908;0.014;10
Mobile Game;0.980;1.000;0.990;0.132;7;0.980;1.000;0.990;0.132;7
SAL;0.500;0.476;0.486;0.012;7;0.875;0.833;0.850;0.012;4
Guad gmocht!;0.963;1.000;0.980;0.020;7;0.963;1.000;0.980;0.020;7
votacao eletronica;0.821;0.857;0.838;0.007;7;0.958;1.000;0.978;0.007;6
UPT_RM_MOBILE;0.679;0.612;0.638;0.014;7;0.950;0.857;0.894;0.014;5
Mobile Phone UPT - 18413;0.571;0.571;0.571;0.014;7;1.000;1.000;1.000;0.014;4
Mobile Tourist Planner;0.571;0.592;0.556;0.027;7;0.800;0.829;0.778;0.027;5
Minimalistic PC Feature Model;0.429;0.429;0.429;0.004;7;1.000;1.000;1.000;0.004;3
anlisis II;0.976;0.898;0.928;0.027;7;0.976;0.898;0.928;0.027;7
Autosoft;0.991;0.993;0.992;0.119;7;0.991;0.993;0.992;0.119;7
MobileMedia;0.871;0.905;0.885;0.028;14;0.938;0.974;0.953;0.028;13
Telefono;0.571;0.490;0.514;0.007;7;1.000;0.857;0.900;0.007;4
Phone;1.000;0.994;0.997;0.045;7;1.000;0.994;0.997;0.045;7
Rotary_Element;0.857;0.571;0.657;0.012;7;1.000;0.667;0.767;0.012;6
celular;0.571;0.571;0.571;0.011;7;1.000;1.000;1.000;0.011;4
Eval_board;0.429;0.429;0.429;0.002;7;1.000;1.000;1.000;0.002;3
AllSports Feature Model;0.946;0.946;0.946;0.023;7;0.946;0.946;0.946;0.023;7
Sample;0.643;0.714;0.667;0.031;7;0.900;1.000;0.933;0.031;5
Feature Tree Example;0.571;0.571;0.571;0.008;7;1.000;1.000;1.000;0.008;4
Dental Surgery;0.571;0.571;0.571;0.002;7;1.000;1.000;1.000;0.002;4
jjjjj;0.607;0.619;0.608;0.018;7;0.850;0.867;0.851;0.018;5
disenio II;1.000;0.971;0.985;0.029;7;1.000;0.971;0.985;0.029;7
Mobile Phone UPT;0.571;0.571;0.571;0.014;7;1.000;1.000;1.000;0.014;4
Test1;0.571;0.571;0.571;0.008;7;1.000;1.000;1.000;0.008;4
carpl;0.571;0.571;0.571;0.002;7;1.000;1.000;1.000;0.002;4
acarlos_trab2_mobile;0.571;0.571;0.571;0.014;7;1.000;1.000;1.000;0.014;4
Nudelsalat;0.673;0.714;0.692;0.012;7;0.943;1.000;0.969;0.012;5
Telefonia Celular;0.995;0.869;0.906;0.035;7;0.995;0.869;0.906;0.035;7
FeatureModel1;1.000;1.000;1.000;0.016;7;1.000;1.000;1.000;0.016;7
Ökonomische Merkmale;0.946;0.946;0.946;0.023;7;0.946;0.946;0.946;0.023;7
Simnumero;0.571;0.518;0.538;0.008;7;1.000;0.906;0.942;0.008;4
abcdefg;0.536;0.571;0.551;0.006;7;0.938;1.000;0.964;0.006;4
Mobile-Phone;0.679;0.592;0.626;0.014;7;0.950;0.829;0.876;0.014;5
WebApp;1.000;1.000;1.000;0.156;7;1.000;1.000;1.000;0.156;7
