CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.478;0.428;0.439;0.021;134;0.903;0.808;0.829;0.030;71
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.021;134;1.000;1.000;1.000;0.021;134
REPTree;0.556;0.491;0.510;0.021;134;0.886;0.784;0.814;0.029;84
RandomForest;1.000;1.000;1.000;0.021;134;1.000;1.000;1.000;0.021;134
RandomCommittee;0.835;0.829;0.810;0.021;134;0.917;0.911;0.889;0.022;122
MultilayerPerceptron[a];0.985;0.951;0.965;0.021;134;1.000;0.965;0.980;0.021;132
J48;0.314;0.299;0.303;0.021;134;0.955;0.910;0.924;0.040;44


VALIDITY RATIO;(F)
min;0.000488
avg;0.021058
max;0.250000

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[1.0];0.738;0.714;0.718;0.021;938;0.960;0.929;0.934;0.024;721

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;1.000;0.914;0.952;0.020;7;1.000;0.914;0.952;0.020;7
Mobile phone;0.571;0.557;0.564;0.010;7;1.000;0.975;0.987;0.010;4
Bicis_Feature_Model;0.429;0.429;0.429;0.006;7;1.000;1.000;1.000;0.006;3
Maquina de Cae;0.786;0.714;0.731;0.035;7;0.917;0.833;0.853;0.035;6
test gv;1.000;1.000;1.000;0.031;7;1.000;1.000;1.000;0.031;7
E-Shop, magister2014;0.500;0.571;0.524;0.018;7;0.875;1.000;0.917;0.018;4
E-shop;0.948;0.842;0.876;0.014;7;0.948;0.842;0.876;0.014;7
UPL;0.946;0.873;0.907;0.009;7;0.946;0.873;0.907;0.009;7
Hello World;0.783;0.784;0.783;0.034;7;0.914;0.914;0.913;0.034;6
Weather Station;0.571;0.532;0.531;0.021;7;0.800;0.745;0.743;0.021;5
LXEP;0.429;0.429;0.429;0.002;7;1.000;1.000;1.000;0.002;3
Xor Example;1.000;0.829;0.893;0.020;7;1.000;0.829;0.893;0.020;7
Implementacion;0.571;0.449;0.494;0.003;7;1.000;0.786;0.864;0.003;4
ordem;0.952;0.893;0.918;0.027;7;0.952;0.893;0.918;0.027;7
Observatorio;0.429;0.429;0.429;0.004;7;1.000;1.000;1.000;0.004;3
eshop;0.821;0.730;0.760;0.009;7;0.958;0.852;0.887;0.009;6
AA;0.813;0.732;0.748;0.016;7;0.948;0.854;0.873;0.016;6
E-SHOP;0.543;0.571;0.556;0.008;7;0.950;1.000;0.972;0.008;4
Example Product Line Course Using SPLOT;0.679;0.592;0.626;0.014;7;0.950;0.829;0.876;0.014;5
AvionFEatures;0.679;0.679;0.679;0.012;7;0.950;0.950;0.950;0.012;5
