CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.9];SAL;10;0;2;1012;1.000;0.833;0.909
SVM_RBF[5.0];Random[0.9];SAL;10;0;2;1012;1.000;0.833;0.909
SVM_RBF[5.0];Random[0.9];SAL;9;0;3;1012;1.000;0.750;0.857
SVM_RBF[5.0];Random[0.9];SAL;11;0;1;1012;1.000;0.917;0.957
SVM_RBF[5.0];Random[0.9];SAL;10;0;2;1012;1.000;0.833;0.909
Logistic;Random[0.9];SAL;0;0;12;1012;NaN;0.000;NaN
Logistic;Random[0.9];SAL;0;0;12;1012;NaN;0.000;NaN
Logistic;Random[0.9];SAL;0;1;12;1011;0.000;0.000;NaN
Logistic;Random[0.9];SAL;1;4;11;1008;0.200;0.083;0.118
Logistic;Random[0.9];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.9];SAL;12;0;0;1012;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];SAL;12;0;0;1012;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];SAL;11;0;1;1012;1.000;0.917;0.957
SVM_Puk[1.0, 0.1];Random[0.9];SAL;11;0;1;1012;1.000;0.917;0.957
SVM_Puk[1.0, 0.1];Random[0.9];SAL;12;0;0;1012;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];Mobile Game;125;0;10;889;1.000;0.926;0.962
SVM_RBF[5.0];Random[0.9];Mobile Game;123;0;12;889;1.000;0.911;0.953
SVM_RBF[5.0];Random[0.9];Mobile Game;127;0;8;889;1.000;0.941;0.969
SVM_RBF[5.0];Random[0.9];Mobile Game;119;0;16;889;1.000;0.881;0.937
SVM_RBF[5.0];Random[0.9];Mobile Game;123;0;12;889;1.000;0.911;0.953
Logistic;Random[0.9];Mobile Game;119;27;16;862;0.815;0.881;0.847
Logistic;Random[0.9];Mobile Game;115;24;20;865;0.827;0.852;0.839
Logistic;Random[0.9];Mobile Game;119;27;16;862;0.815;0.881;0.847
Logistic;Random[0.9];Mobile Game;118;27;17;862;0.814;0.874;0.843
Logistic;Random[0.9];Mobile Game;119;27;16;862;0.815;0.881;0.847
SVM_Puk[1.0, 0.1];Random[0.9];Mobile Game;121;0;14;889;1.000;0.896;0.945
SVM_Puk[1.0, 0.1];Random[0.9];Mobile Game;120;0;15;889;1.000;0.889;0.941
SVM_Puk[1.0, 0.1];Random[0.9];Mobile Game;117;0;18;889;1.000;0.867;0.929
SVM_Puk[1.0, 0.1];Random[0.9];Mobile Game;123;0;12;889;1.000;0.911;0.953
SVM_Puk[1.0, 0.1];Random[0.9];Mobile Game;116;0;19;889;1.000;0.859;0.924
SVM_RBF[5.0];Random[0.9];VODPlayer;44;0;4;976;1.000;0.917;0.957
SVM_RBF[5.0];Random[0.9];VODPlayer;43;0;5;976;1.000;0.896;0.945
SVM_RBF[5.0];Random[0.9];VODPlayer;42;0;6;976;1.000;0.875;0.933
SVM_RBF[5.0];Random[0.9];VODPlayer;44;0;4;976;1.000;0.917;0.957
SVM_RBF[5.0];Random[0.9];VODPlayer;44;0;4;976;1.000;0.917;0.957
Logistic;Random[0.9];VODPlayer;26;16;22;960;0.619;0.542;0.578
Logistic;Random[0.9];VODPlayer;14;16;34;960;0.467;0.292;0.359
Logistic;Random[0.9];VODPlayer;37;16;11;960;0.698;0.771;0.733
Logistic;Random[0.9];VODPlayer;29;16;19;960;0.644;0.604;0.624
Logistic;Random[0.9];VODPlayer;29;16;19;960;0.644;0.604;0.624
SVM_Puk[1.0, 0.1];Random[0.9];VODPlayer;46;0;2;976;1.000;0.958;0.979
SVM_Puk[1.0, 0.1];Random[0.9];VODPlayer;43;0;5;976;1.000;0.896;0.945
SVM_Puk[1.0, 0.1];Random[0.9];VODPlayer;41;0;7;976;1.000;0.854;0.921
SVM_Puk[1.0, 0.1];Random[0.9];VODPlayer;44;0;4;976;1.000;0.917;0.957
SVM_Puk[1.0, 0.1];Random[0.9];VODPlayer;48;0;0;976;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];CIMS PL;1;0;0;1023;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];CIMS PL;1;0;0;1023;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];CIMS PL;1;0;0;1023;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];CIMS PL;1;0;0;1023;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];CIMS PL;1;0;0;1023;1.000;1.000;1.000
Logistic;Random[0.9];CIMS PL;1;3;0;1020;0.250;1.000;0.400
Logistic;Random[0.9];CIMS PL;1;1;0;1022;0.500;1.000;0.667
Logistic;Random[0.9];CIMS PL;1;1;0;1022;0.500;1.000;0.667
Logistic;Random[0.9];CIMS PL;0;0;1;1023;NaN;0.000;NaN
Logistic;Random[0.9];CIMS PL;1;1;0;1022;0.500;1.000;0.667
SVM_Puk[1.0, 0.1];Random[0.9];CIMS PL;1;0;0;1023;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];CIMS PL;1;0;0;1023;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];CIMS PL;1;0;0;1023;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];CIMS PL;1;0;0;1023;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];CIMS PL;1;0;0;1023;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];AvionFEatures;11;0;1;1012;1.000;0.917;0.957
SVM_RBF[5.0];Random[0.9];AvionFEatures;10;0;2;1012;1.000;0.833;0.909
SVM_RBF[5.0];Random[0.9];AvionFEatures;10;0;2;1012;1.000;0.833;0.909
SVM_RBF[5.0];Random[0.9];AvionFEatures;10;0;2;1012;1.000;0.833;0.909
SVM_RBF[5.0];Random[0.9];AvionFEatures;11;0;1;1012;1.000;0.917;0.957
Logistic;Random[0.9];AvionFEatures;7;3;5;1009;0.700;0.583;0.636
Logistic;Random[0.9];AvionFEatures;8;4;4;1008;0.667;0.667;0.667
Logistic;Random[0.9];AvionFEatures;9;5;3;1007;0.643;0.750;0.692
Logistic;Random[0.9];AvionFEatures;9;3;3;1009;0.750;0.750;0.750
Logistic;Random[0.9];AvionFEatures;9;3;3;1009;0.750;0.750;0.750
SVM_Puk[1.0, 0.1];Random[0.9];AvionFEatures;12;0;0;1012;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];AvionFEatures;11;0;1;1012;1.000;0.917;0.957
SVM_Puk[1.0, 0.1];Random[0.9];AvionFEatures;11;0;1;1012;1.000;0.917;0.957
SVM_Puk[1.0, 0.1];Random[0.9];AvionFEatures;12;0;0;1012;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];AvionFEatures;11;0;1;1012;1.000;0.917;0.957
SVM_RBF[5.0];Random[0.9];Phone sple;24;0;3;997;1.000;0.889;0.941
SVM_RBF[5.0];Random[0.9];Phone sple;26;0;1;997;1.000;0.963;0.981
SVM_RBF[5.0];Random[0.9];Phone sple;24;0;3;997;1.000;0.889;0.941
SVM_RBF[5.0];Random[0.9];Phone sple;25;0;2;997;1.000;0.926;0.962
SVM_RBF[5.0];Random[0.9];Phone sple;25;0;2;997;1.000;0.926;0.962
Logistic;Random[0.9];Phone sple;6;0;21;997;1.000;0.222;0.364
Logistic;Random[0.9];Phone sple;2;0;25;997;1.000;0.074;0.138
Logistic;Random[0.9];Phone sple;2;2;25;995;0.500;0.074;0.129
Logistic;Random[0.9];Phone sple;5;1;22;996;0.833;0.185;0.303
Logistic;Random[0.9];Phone sple;2;0;25;997;1.000;0.074;0.138
SVM_Puk[1.0, 0.1];Random[0.9];Phone sple;26;0;1;997;1.000;0.963;0.981
SVM_Puk[1.0, 0.1];Random[0.9];Phone sple;22;0;5;997;1.000;0.815;0.898
SVM_Puk[1.0, 0.1];Random[0.9];Phone sple;27;0;0;997;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];Phone sple;26;0;1;997;1.000;0.963;0.981
SVM_Puk[1.0, 0.1];Random[0.9];Phone sple;25;0;2;997;1.000;0.926;0.962
SVM_RBF[5.0];Random[0.9];Phone;45;0;1;978;1.000;0.978;0.989
SVM_RBF[5.0];Random[0.9];Phone;39;0;7;978;1.000;0.848;0.918
SVM_RBF[5.0];Random[0.9];Phone;38;0;8;978;1.000;0.826;0.905
SVM_RBF[5.0];Random[0.9];Phone;40;0;6;978;1.000;0.870;0.930
SVM_RBF[5.0];Random[0.9];Phone;41;0;5;978;1.000;0.891;0.943
Logistic;Random[0.9];Phone;34;6;12;972;0.850;0.739;0.791
Logistic;Random[0.9];Phone;37;7;9;971;0.841;0.804;0.822
Logistic;Random[0.9];Phone;38;7;8;971;0.844;0.826;0.835
Logistic;Random[0.9];Phone;39;8;7;970;0.830;0.848;0.839
Logistic;Random[0.9];Phone;40;8;6;970;0.833;0.870;0.851
SVM_Puk[1.0, 0.1];Random[0.9];Phone;43;0;3;978;1.000;0.935;0.966
SVM_Puk[1.0, 0.1];Random[0.9];Phone;44;0;2;978;1.000;0.957;0.978
SVM_Puk[1.0, 0.1];Random[0.9];Phone;37;0;9;978;1.000;0.804;0.892
SVM_Puk[1.0, 0.1];Random[0.9];Phone;40;0;6;978;1.000;0.870;0.930
SVM_Puk[1.0, 0.1];Random[0.9];Phone;42;0;4;978;1.000;0.913;0.955
SVM_RBF[5.0];Random[0.9];Ökonomische Merkmale;20;0;4;1000;1.000;0.833;0.909
SVM_RBF[5.0];Random[0.9];Ökonomische Merkmale;23;0;1;1000;1.000;0.958;0.979
SVM_RBF[5.0];Random[0.9];Ökonomische Merkmale;23;0;1;1000;1.000;0.958;0.979
SVM_RBF[5.0];Random[0.9];Ökonomische Merkmale;24;0;0;1000;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];Ökonomische Merkmale;20;0;4;1000;1.000;0.833;0.909
Logistic;Random[0.9];Ökonomische Merkmale;21;3;3;997;0.875;0.875;0.875
Logistic;Random[0.9];Ökonomische Merkmale;21;3;3;997;0.875;0.875;0.875
Logistic;Random[0.9];Ökonomische Merkmale;21;3;3;997;0.875;0.875;0.875
Logistic;Random[0.9];Ökonomische Merkmale;21;3;3;997;0.875;0.875;0.875
Logistic;Random[0.9];Ökonomische Merkmale;21;3;3;997;0.875;0.875;0.875
SVM_Puk[1.0, 0.1];Random[0.9];Ökonomische Merkmale;23;0;1;1000;1.000;0.958;0.979
SVM_Puk[1.0, 0.1];Random[0.9];Ökonomische Merkmale;23;0;1;1000;1.000;0.958;0.979
SVM_Puk[1.0, 0.1];Random[0.9];Ökonomische Merkmale;21;0;3;1000;1.000;0.875;0.933
SVM_Puk[1.0, 0.1];Random[0.9];Ökonomische Merkmale;22;0;2;1000;1.000;0.917;0.957
SVM_Puk[1.0, 0.1];Random[0.9];Ökonomische Merkmale;24;0;0;1000;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
Logistic;Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
Logistic;Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
Logistic;Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
Logistic;Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
Logistic;Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];carpl;1;0;1;1022;1.000;0.500;0.667
SVM_Puk[1.0, 0.1];Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];carpl;2;0;0;1022;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.9];MyFM;17;0;2;1005;1.000;0.895;0.944
SVM_RBF[5.0];Random[0.9];MyFM;15;0;4;1005;1.000;0.789;0.882
SVM_RBF[5.0];Random[0.9];MyFM;17;0;2;1005;1.000;0.895;0.944
SVM_RBF[5.0];Random[0.9];MyFM;17;0;2;1005;1.000;0.895;0.944
SVM_RBF[5.0];Random[0.9];MyFM;17;0;2;1005;1.000;0.895;0.944
Logistic;Random[0.9];MyFM;0;7;19;998;0.000;0.000;NaN
Logistic;Random[0.9];MyFM;0;4;19;1001;0.000;0.000;NaN
Logistic;Random[0.9];MyFM;0;8;19;997;0.000;0.000;NaN
