CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_Poly[3,2.0,0.5];Random[0.5];SAL;3;1;9;1011;0.750;0.250;0.375
SVM_Poly[3,2.0,0.5];Random[0.5];SAL;11;7;1;1005;0.611;0.917;0.733
SVM_Poly[3,2.0,0.5];Random[0.5];SAL;7;3;5;1009;0.700;0.583;0.636
SVM_Poly[3,2.0,0.5];Random[0.5];SAL;8;5;4;1007;0.615;0.667;0.640
SVM_Poly[3,2.0,0.5];Random[0.5];SAL;10;8;2;1004;0.556;0.833;0.667
RandomForest;Random[0.5];SAL;8;1;4;1011;0.889;0.667;0.762
RandomForest;Random[0.5];SAL;5;1;7;1011;0.833;0.417;0.556
RandomForest;Random[0.5];SAL;6;0;6;1012;1.000;0.500;0.667
RandomForest;Random[0.5];SAL;4;0;8;1012;1.000;0.333;0.500
RandomForest;Random[0.5];SAL;6;0;6;1012;1.000;0.500;0.667
RandomCommittee;Random[0.5];SAL;1;0;11;1012;1.000;0.083;0.154
RandomCommittee;Random[0.5];SAL;8;4;4;1008;0.667;0.667;0.667
RandomCommittee;Random[0.5];SAL;8;1;4;1011;0.889;0.667;0.762
RandomCommittee;Random[0.5];SAL;6;3;6;1009;0.667;0.500;0.571
RandomCommittee;Random[0.5];SAL;5;5;7;1007;0.500;0.417;0.455
REPTree;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
REPTree;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
REPTree;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
REPTree;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
REPTree;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.5];SAL;1;1;11;1011;0.500;0.083;0.143
LogisticModelTree;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.5];SAL;9;3;3;1009;0.750;0.750;0.750
MultilayerPerceptron[a];Random[0.5];SAL;11;5;1;1007;0.688;0.917;0.786
MultilayerPerceptron[a];Random[0.5];SAL;8;1;4;1011;0.889;0.667;0.762
MultilayerPerceptron[a];Random[0.5];SAL;12;0;0;1012;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.5];SAL;12;6;0;1006;0.667;1.000;0.800
J48;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
J48;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
J48;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
J48;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
J48;Random[0.5];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.5];Mobile Game;135;0;0;889;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.5];Mobile Game;132;1;3;888;0.992;0.978;0.985
SVM_Poly[3,2.0,0.5];Random[0.5];Mobile Game;133;0;2;889;1.000;0.985;0.993
SVM_Poly[3,2.0,0.5];Random[0.5];Mobile Game;135;0;0;889;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.5];Mobile Game;133;0;2;889;1.000;0.985;0.993
RandomForest;Random[0.5];Mobile Game;134;0;1;889;1.000;0.993;0.996
RandomForest;Random[0.5];Mobile Game;133;0;2;889;1.000;0.985;0.993
RandomForest;Random[0.5];Mobile Game;134;6;1;883;0.957;0.993;0.975
RandomForest;Random[0.5];Mobile Game;135;6;0;883;0.957;1.000;0.978
RandomForest;Random[0.5];Mobile Game;133;5;2;884;0.964;0.985;0.974
RandomCommittee;Random[0.5];Mobile Game;131;3;4;886;0.978;0.970;0.974
RandomCommittee;Random[0.5];Mobile Game;131;3;4;886;0.978;0.970;0.974
RandomCommittee;Random[0.5];Mobile Game;132;3;3;886;0.978;0.978;0.978
RandomCommittee;Random[0.5];Mobile Game;131;6;4;883;0.956;0.970;0.963
RandomCommittee;Random[0.5];Mobile Game;132;2;3;887;0.985;0.978;0.981
REPTree;Random[0.5];Mobile Game;135;9;0;880;0.938;1.000;0.968
REPTree;Random[0.5];Mobile Game;135;9;0;880;0.938;1.000;0.968
REPTree;Random[0.5];Mobile Game;135;9;0;880;0.938;1.000;0.968
REPTree;Random[0.5];Mobile Game;135;9;0;880;0.938;1.000;0.968
REPTree;Random[0.5];Mobile Game;135;9;0;880;0.938;1.000;0.968
LogisticModelTree;Random[0.5];Mobile Game;129;5;6;884;0.963;0.956;0.959
LogisticModelTree;Random[0.5];Mobile Game;129;11;6;878;0.921;0.956;0.938
LogisticModelTree;Random[0.5];Mobile Game;135;4;0;885;0.971;1.000;0.985
LogisticModelTree;Random[0.5];Mobile Game;134;5;1;884;0.964;0.993;0.978
LogisticModelTree;Random[0.5];Mobile Game;130;4;5;885;0.970;0.963;0.967
MultilayerPerceptron[a];Random[0.5];Mobile Game;135;1;0;888;0.993;1.000;0.996
MultilayerPerceptron[a];Random[0.5];Mobile Game;135;3;0;886;0.978;1.000;0.989
MultilayerPerceptron[a];Random[0.5];Mobile Game;135;5;0;884;0.964;1.000;0.982
MultilayerPerceptron[a];Random[0.5];Mobile Game;134;3;1;886;0.978;0.993;0.985
MultilayerPerceptron[a];Random[0.5];Mobile Game;135;1;0;888;0.993;1.000;0.996
J48;Random[0.5];Mobile Game;135;9;0;880;0.938;1.000;0.968
J48;Random[0.5];Mobile Game;135;9;0;880;0.938;1.000;0.968
J48;Random[0.5];Mobile Game;135;9;0;880;0.938;1.000;0.968
J48;Random[0.5];Mobile Game;135;9;0;880;0.938;1.000;0.968
J48;Random[0.5];Mobile Game;135;9;0;880;0.938;1.000;0.968
SVM_Poly[3,2.0,0.5];Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.5];VODPlayer;45;1;3;975;0.978;0.938;0.957
SVM_Poly[3,2.0,0.5];Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
RandomForest;Random[0.5];VODPlayer;41;0;7;976;1.000;0.854;0.921
RandomForest;Random[0.5];VODPlayer;41;4;7;972;0.911;0.854;0.882
RandomForest;Random[0.5];VODPlayer;45;0;3;976;1.000;0.938;0.968
RandomForest;Random[0.5];VODPlayer;33;1;15;975;0.971;0.688;0.805
RandomForest;Random[0.5];VODPlayer;33;0;15;976;1.000;0.688;0.815
RandomCommittee;Random[0.5];VODPlayer;42;8;6;968;0.840;0.875;0.857
RandomCommittee;Random[0.5];VODPlayer;48;2;0;974;0.960;1.000;0.980
RandomCommittee;Random[0.5];VODPlayer;47;4;1;972;0.922;0.979;0.949
RandomCommittee;Random[0.5];VODPlayer;44;1;4;975;0.978;0.917;0.946
RandomCommittee;Random[0.5];VODPlayer;42;4;6;972;0.913;0.875;0.894
REPTree;Random[0.5];VODPlayer;48;48;0;928;0.500;1.000;0.667
REPTree;Random[0.5];VODPlayer;0;0;48;976;NaN;0.000;NaN
REPTree;Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
REPTree;Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
REPTree;Random[0.5];VODPlayer;40;16;8;960;0.714;0.833;0.769
LogisticModelTree;Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
LogisticModelTree;Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
LogisticModelTree;Random[0.5];VODPlayer;32;16;16;960;0.667;0.667;0.667
LogisticModelTree;Random[0.5];VODPlayer;32;16;16;960;0.667;0.667;0.667
LogisticModelTree;Random[0.5];VODPlayer;32;16;16;960;0.667;0.667;0.667
MultilayerPerceptron[a];Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
J48;Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
J48;Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
J48;Random[0.5];VODPlayer;48;0;0;976;1.000;1.000;1.000
J48;Random[0.5];VODPlayer;48;16;0;960;0.750;1.000;0.857
J48;Random[0.5];VODPlayer;32;8;16;968;0.800;0.667;0.727
SVM_Poly[3,2.0,0.5];Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.5];CIMS PL;1;0;0;1023;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.5];CIMS PL;1;0;0;1023;1.000;1.000;1.000
RandomForest;Random[0.5];CIMS PL;1;0;0;1023;1.000;1.000;1.000
RandomForest;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
RandomForest;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
RandomForest;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
RandomForest;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
RandomCommittee;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
RandomCommittee;Random[0.5];CIMS PL;1;1;0;1022;0.500;1.000;0.667
RandomCommittee;Random[0.5];CIMS PL;1;1;0;1022;0.500;1.000;0.667
RandomCommittee;Random[0.5];CIMS PL;1;1;0;1022;0.500;1.000;0.667
RandomCommittee;Random[0.5];CIMS PL;1;0;0;1023;1.000;1.000;1.000
REPTree;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
REPTree;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
REPTree;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
REPTree;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
REPTree;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
LogisticModelTree;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
LogisticModelTree;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
LogisticModelTree;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
LogisticModelTree;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
LogisticModelTree;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.5];CIMS PL;1;0;0;1023;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.5];CIMS PL;1;1;0;1022;0.500;1.000;0.667
MultilayerPerceptron[a];Random[0.5];CIMS PL;1;0;0;1023;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.5];CIMS PL;1;1;0;1022;0.500;1.000;0.667
MultilayerPerceptron[a];Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
J48;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
J48;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
J48;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
J48;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
J48;Random[0.5];CIMS PL;0;0;1;1023;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.5];AvionFEatures;12;5;0;1007;0.706;1.000;0.828
SVM_Poly[3,2.0,0.5];Random[0.5];AvionFEatures;11;5;1;1007;0.688;0.917;0.786
SVM_Poly[3,2.0,0.5];Random[0.5];AvionFEatures;11;6;1;1006;0.647;0.917;0.759
SVM_Poly[3,2.0,0.5];Random[0.5];AvionFEatures;7;4;5;1008;0.636;0.583;0.609
SVM_Poly[3,2.0,0.5];Random[0.5];AvionFEatures;10;5;2;1007;0.667;0.833;0.741
RandomForest;Random[0.5];AvionFEatures;6;2;6;1010;0.750;0.500;0.600
RandomForest;Random[0.5];AvionFEatures;10;1;2;1011;0.909;0.833;0.870
RandomForest;Random[0.5];AvionFEatures;7;2;5;1010;0.778;0.583;0.667
RandomForest;Random[0.5];AvionFEatures;10;2;2;1010;0.833;0.833;0.833
RandomForest;Random[0.5];AvionFEatures;11;1;1;1011;0.917;0.917;0.917
RandomCommittee;Random[0.5];AvionFEatures;7;5;5;1007;0.583;0.583;0.583
RandomCommittee;Random[0.5];AvionFEatures;9;4;3;1008;0.692;0.750;0.720
RandomCommittee;Random[0.5];AvionFEatures;4;2;8;1010;0.667;0.333;0.444
RandomCommittee;Random[0.5];AvionFEatures;10;1;2;1011;0.909;0.833;0.870
RandomCommittee;Random[0.5];AvionFEatures;5;1;7;1011;0.833;0.417;0.556
REPTree;Random[0.5];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
REPTree;Random[0.5];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
REPTree;Random[0.5];AvionFEatures;12;20;0;992;0.375;1.000;0.545
REPTree;Random[0.5];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
REPTree;Random[0.5];AvionFEatures;8;8;4;1004;0.500;0.667;0.571
LogisticModelTree;Random[0.5];AvionFEatures;6;2;6;1010;0.750;0.500;0.600
LogisticModelTree;Random[0.5];AvionFEatures;5;1;7;1011;0.833;0.417;0.556
LogisticModelTree;Random[0.5];AvionFEatures;6;2;6;1010;0.750;0.500;0.600
LogisticModelTree;Random[0.5];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.5];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.5];AvionFEatures;6;4;6;1008;0.600;0.500;0.545
MultilayerPerceptron[a];Random[0.5];AvionFEatures;9;1;3;1011;0.900;0.750;0.818
MultilayerPerceptron[a];Random[0.5];AvionFEatures;10;4;2;1008;0.714;0.833;0.769
MultilayerPerceptron[a];Random[0.5];AvionFEatures;10;3;2;1009;0.769;0.833;0.800
MultilayerPerceptron[a];Random[0.5];AvionFEatures;7;6;5;1006;0.538;0.583;0.560
J48;Random[0.5];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
J48;Random[0.5];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
J48;Random[0.5];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
J48;Random[0.5];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
J48;Random[0.5];AvionFEatures;0;0;12;1012;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.5];Phone sple;21;8;6;989;0.724;0.778;0.750
SVM_Poly[3,2.0,0.5];Random[0.5];Phone sple;23;13;4;984;0.639;0.852;0.730
SVM_Poly[3,2.0,0.5];Random[0.5];Phone sple;25;4;2;993;0.862;0.926;0.893
SVM_Poly[3,2.0,0.5];Random[0.5];Phone sple;22;3;5;994;0.880;0.815;0.846
SVM_Poly[3,2.0,0.5];Random[0.5];Phone sple;24;16;3;981;0.600;0.889;0.716
RandomForest;Random[0.5];Phone sple;19;1;8;996;0.950;0.704;0.809
RandomForest;Random[0.5];Phone sple;15;1;12;996;0.938;0.556;0.698
RandomForest;Random[0.5];Phone sple;17;0;10;997;1.000;0.630;0.773
RandomForest;Random[0.5];Phone sple;18;2;9;995;0.900;0.667;0.766
RandomForest;Random[0.5];Phone sple;20;2;7;995;0.909;0.741;0.816
RandomCommittee;Random[0.5];Phone sple;22;2;5;995;0.917;0.815;0.863
RandomCommittee;Random[0.5];Phone sple;23;3;4;994;0.885;0.852;0.868
RandomCommittee;Random[0.5];Phone sple;23;1;4;996;0.958;0.852;0.902
RandomCommittee;Random[0.5];Phone sple;18;2;9;995;0.900;0.667;0.766
RandomCommittee;Random[0.5];Phone sple;23;0;4;997;1.000;0.852;0.920
REPTree;Random[0.5];Phone sple;0;0;27;997;NaN;0.000;NaN
REPTree;Random[0.5];Phone sple;21;11;6;986;0.656;0.778;0.712
REPTree;Random[0.5];Phone sple;0;0;27;997;NaN;0.000;NaN
REPTree;Random[0.5];Phone sple;12;4;15;993;0.750;0.444;0.558
REPTree;Random[0.5];Phone sple;14;2;13;995;0.875;0.519;0.651
LogisticModelTree;Random[0.5];Phone sple;4;1;23;996;0.800;0.148;0.250
LogisticModelTree;Random[0.5];Phone sple;26;11;1;986;0.703;0.963;0.813
LogisticModelTree;Random[0.5];Phone sple;25;7;2;990;0.781;0.926;0.847
LogisticModelTree;Random[0.5];Phone sple;19;8;8;989;0.704;0.704;0.704
LogisticModelTree;Random[0.5];Phone sple;23;1;4;996;0.958;0.852;0.902
MultilayerPerceptron[a];Random[0.5];Phone sple;16;1;11;996;0.941;0.593;0.727
MultilayerPerceptron[a];Random[0.5];Phone sple;14;0;13;997;1.000;0.519;0.683
MultilayerPerceptron[a];Random[0.5];Phone sple;25;3;2;994;0.893;0.926;0.909
MultilayerPerceptron[a];Random[0.5];Phone sple;13;3;14;994;0.813;0.481;0.605
MultilayerPerceptron[a];Random[0.5];Phone sple;17;4;10;993;0.810;0.630;0.708
J48;Random[0.5];Phone sple;0;0;27;997;NaN;0.000;NaN
J48;Random[0.5];Phone sple;0;0;27;997;NaN;0.000;NaN
J48;Random[0.5];Phone sple;0;0;27;997;NaN;0.000;NaN
J48;Random[0.5];Phone sple;0;0;27;997;NaN;0.000;NaN
J48;Random[0.5];Phone sple;25;7;2;990;0.781;0.926;0.847
SVM_Poly[3,2.0,0.5];Random[0.5];Phone;45;0;1;978;1.000;0.978;0.989
SVM_Poly[3,2.0,0.5];Random[0.5];Phone;46;2;0;976;0.958;1.000;0.979
SVM_Poly[3,2.0,0.5];Random[0.5];Phone;44;4;2;974;0.917;0.957;0.936
SVM_Poly[3,2.0,0.5];Random[0.5];Phone;46;0;0;978;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.5];Phone;45;4;1;974;0.918;0.978;0.947
RandomForest;Random[0.5];Phone;41;0;5;978;1.000;0.891;0.943
RandomForest;Random[0.5];Phone;41;0;5;978;1.000;0.891;0.943
RandomForest;Random[0.5];Phone;37;2;9;976;0.949;0.804;0.871
RandomForest;Random[0.5];Phone;43;0;3;978;1.000;0.935;0.966
RandomForest;Random[0.5];Phone;33;0;13;978;1.000;0.717;0.835
RandomCommittee;Random[0.5];Phone;41;9;5;969;0.820;0.891;0.854
RandomCommittee;Random[0.5];Phone;43;0;3;978;1.000;0.935;0.966
RandomCommittee;Random[0.5];Phone;37;3;9;975;0.925;0.804;0.860
RandomCommittee;Random[0.5];Phone;33;2;13;976;0.943;0.717;0.815
RandomCommittee;Random[0.5];Phone;45;8;1;970;0.849;0.978;0.909
REPTree;Random[0.5];Phone;36;12;10;966;0.750;0.783;0.766
REPTree;Random[0.5];Phone;12;4;34;974;0.750;0.261;0.387
REPTree;Random[0.5];Phone;36;28;10;950;0.563;0.783;0.655
REPTree;Random[0.5];Phone;40;8;6;970;0.833;0.870;0.851
REPTree;Random[0.5];Phone;44;12;2;966;0.786;0.957;0.863
LogisticModelTree;Random[0.5];Phone;46;6;0;972;0.885;1.000;0.939
LogisticModelTree;Random[0.5];Phone;35;7;11;971;0.833;0.761;0.795
LogisticModelTree;Random[0.5];Phone;44;8;2;970;0.846;0.957;0.898
LogisticModelTree;Random[0.5];Phone;44;4;2;974;0.917;0.957;0.936
LogisticModelTree;Random[0.5];Phone;43;1;3;977;0.977;0.935;0.956
