CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];SAL;2;0;10;1012;1.000;0.167;0.286
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
LogisticModelTree;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.1];SAL;8;11;4;1001;0.421;0.667;0.516
MultilayerPerceptron[a];Random[0.1];SAL;8;20;4;992;0.286;0.667;0.400
MultilayerPerceptron[a];Random[0.1];SAL;8;13;4;999;0.381;0.667;0.485
MultilayerPerceptron[a];Random[0.1];SAL;8;11;4;1001;0.421;0.667;0.516
MultilayerPerceptron[a];Random[0.1];SAL;8;15;4;997;0.348;0.667;0.457
MultilayerPerceptron[a];Random[0.1];SAL;8;5;4;1007;0.615;0.667;0.640
MultilayerPerceptron[a];Random[0.1];SAL;8;13;4;999;0.381;0.667;0.485
MultilayerPerceptron[a];Random[0.1];SAL;8;11;4;1001;0.421;0.667;0.516
MultilayerPerceptron[a];Random[0.1];SAL;8;15;4;997;0.348;0.667;0.457
MultilayerPerceptron[a];Random[0.1];SAL;8;11;4;1001;0.421;0.667;0.516
MultilayerPerceptron[a];Random[0.1];SAL;8;15;4;997;0.348;0.667;0.457
KStar;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
KStar;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
KStar;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
KStar;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
KStar;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
KStar;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
KStar;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
