CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.812;0.616;0.658;0.015;62;0.915;0.694;0.742;0.016;55
SVM_RBF[5.0];1.000;1.000;1.000;0.015;62;1.000;1.000;1.000;0.015;62
HoeffdingTree;0.063;0.107;0.051;0.015;62;0.140;0.236;0.114;0.015;28
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.015;62;1.000;1.000;1.000;0.015;62
REPTree;0.888;0.736;0.781;0.015;62;0.933;0.773;0.820;0.016;59
RandomForest;1.000;1.000;1.000;0.015;62;1.000;1.000;1.000;0.015;62
StochasticGradientDescend;0.017;0.051;0.022;0.015;62;0.180;0.524;0.227;0.032;6
RandomCommittee;0.928;0.821;0.846;0.015;62;0.959;0.848;0.874;0.015;60
NaiveBayesUpdateable;0.185;0.037;0.058;0.015;62;0.716;0.143;0.225;0.028;16
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.015;62;1.000;1.000;1.000;0.015;62
MultilayerPerceptron[a];1.000;0.897;0.940;0.015;62;1.000;0.897;0.940;0.015;62
J48;0.606;0.476;0.516;0.015;62;0.939;0.737;0.801;0.019;40


VALIDITY RATIO;(F)
min;0.001953
avg;0.015078
max;0.049072

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.708;0.645;0.656;0.015;744;0.918;0.836;0.850;0.016;574

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.883;0.925;0.851;0.028;12;0.883;0.925;0.851;0.028;12
Mobile phone;0.750;0.717;0.731;0.010;12;0.900;0.860;0.878;0.010;10
Matrix chain multiplication;0.639;0.484;0.528;0.008;12;0.958;0.727;0.793;0.008;8
Phone sple;0.773;0.763;0.761;0.027;12;0.927;0.915;0.913;0.027;10
Final model;0.646;0.625;0.624;0.003;12;0.861;0.833;0.831;0.003;9
Manuel;0.750;0.667;0.700;0.010;12;1.000;0.889;0.933;0.010;9
FM with optional XOR;0.742;0.720;0.730;0.005;12;0.890;0.864;0.876;0.005;10
Mobile phone (lenita);0.750;0.650;0.688;0.015;12;1.000;0.867;0.917;0.015;9
E-shop;0.784;0.728;0.722;0.015;12;0.940;0.873;0.866;0.015;10
27-5-207 test;0.583;0.616;0.589;0.021;12;0.777;0.822;0.785;0.021;9
Test;0.647;0.490;0.529;0.004;12;0.863;0.653;0.705;0.004;9
