CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_Poly[3,2.0,0.5];Combinatorial[0];Car PL;88;0;0;16296;1.000;1.000;1.000
RandomForest;Combinatorial[0];Car PL;88;0;0;16296;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Car PL;88;4;0;16292;0.957;1.000;0.978
REPTree;Combinatorial[0];Car PL;52;8;36;16288;0.867;0.591;0.703
LogisticModelTree;Combinatorial[0];Car PL;42;14;46;16282;0.750;0.477;0.583
MultilayerPerceptron[a];Combinatorial[0];Car PL;72;0;16;16296;1.000;0.818;0.900
J48;Combinatorial[0];Car PL;0;0;88;16296;NaN;0.000;NaN
NaiveBayesUpdateable;Combinatorial[0];Car PL;0;0;88;16296;NaN;0.000;NaN
StochasticGradientDescend;Combinatorial[0];Car PL;0;0;88;16296;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
RandomForest;Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
REPTree;Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
LogisticModelTree;Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
MultilayerPerceptron[a];Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
J48;Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
NaiveBayesUpdateable;Combinatorial[0];IDE4OCL;0;0;64;16320;NaN;0.000;NaN
StochasticGradientDescend;Combinatorial[0];IDE4OCL;14;93;50;16227;0.131;0.219;0.164
SVM_Poly[3,2.0,0.5];Combinatorial[0];WB;640;0;0;15744;1.000;1.000;1.000
RandomForest;Combinatorial[0];WB;640;0;0;15744;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];WB;640;0;0;15744;1.000;1.000;1.000
REPTree;Combinatorial[0];WB;624;32;16;15712;0.951;0.975;0.963
LogisticModelTree;Combinatorial[0];WB;640;0;0;15744;1.000;1.000;1.000
MultilayerPerceptron[a];Combinatorial[0];WB;640;0;0;15744;1.000;1.000;1.000
J48;Combinatorial[0];WB;640;0;0;15744;1.000;1.000;1.000
NaiveBayesUpdateable;Combinatorial[0];WB;160;32;480;15712;0.833;0.250;0.385
StochasticGradientDescend;Combinatorial[0];WB;536;4652;104;11092;0.103;0.838;0.184
SVM_Poly[3,2.0,0.5];Combinatorial[0];MiniTV;248;0;0;16136;1.000;1.000;1.000
RandomForest;Combinatorial[0];MiniTV;248;0;0;16136;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];MiniTV;248;0;0;16136;1.000;1.000;1.000
REPTree;Combinatorial[0];MiniTV;248;0;0;16136;1.000;1.000;1.000
LogisticModelTree;Combinatorial[0];MiniTV;248;0;0;16136;1.000;1.000;1.000
MultilayerPerceptron[a];Combinatorial[0];MiniTV;248;0;0;16136;1.000;1.000;1.000
J48;Combinatorial[0];MiniTV;248;0;0;16136;1.000;1.000;1.000
NaiveBayesUpdateable;Combinatorial[0];MiniTV;208;0;40;16136;1.000;0.839;0.912
StochasticGradientDescend;Combinatorial[0];MiniTV;248;7944;0;8192;0.030;1.000;0.059
SVM_Poly[3,2.0,0.5];Combinatorial[0];Carro Model;30;0;0;16354;1.000;1.000;1.000
