CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.488;0.378;0.408;0.011;176;0.976;0.756;0.817;0.018;88
HoeffdingTree;0.063;0.007;0.012;0.011;176;0.846;0.094;0.169;0.036;13
SVM_Poly[3,2.0,0.5];0.231;0.099;0.110;0.011;176;0.606;0.260;0.288;0.007;67
REPTree;0.490;0.375;0.410;0.011;176;0.981;0.750;0.820;0.017;88
RandomForest;1.000;1.000;1.000;0.011;176;1.000;1.000;1.000;0.011;176
StochasticGradientDescend;0.000;0.000;0.000;0.011;176;0.000;0.000;0.000;0.000;0
RandomCommittee;0.929;0.755;0.778;0.011;176;0.991;0.805;0.830;0.011;165
NaiveBayesUpdateable;0.125;0.024;0.039;0.011;176;1.000;0.192;0.314;0.039;22
MultilayerPerceptron[a];0.938;0.835;0.878;0.011;176;1.000;0.891;0.937;0.011;165
J48;0.250;0.225;0.234;0.011;176;1.000;0.900;0.938;0.026;44


VALIDITY RATIO;(F)
min;0.000488
avg;0.010651
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.451;0.370;0.387;0.011;1760;0.959;0.786;0.823;0.014;828

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Rotation1;0.500;0.460;0.478;0.005;110;0.917;0.843;0.876;0.005;60
ZMUConcernExample;0.593;0.563;0.577;0.004;110;0.989;0.938;0.961;0.004;66
collapse_view_example;0.399;0.216;0.238;0.015;110;0.954;0.517;0.569;0.015;46
Mobile Media v3;0.377;0.350;0.359;0.001;110;0.943;0.875;0.898;0.001;44
Basic Car;0.700;0.606;0.612;0.008;110;1.000;0.866;0.874;0.008;77
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.943;0.943;0.943;0.001;35
Sylvain Example;0.478;0.380;0.408;0.005;110;0.956;0.760;0.817;0.005;55
27-5-207 test;0.474;0.330;0.337;0.021;110;0.948;0.659;0.675;0.021;55
Test;0.300;0.200;0.217;0.003;110;0.943;0.629;0.683;0.003;35
HandlingSystem;0.200;0.200;0.200;0.000;110;0.759;0.759;0.759;0.000;29
Xor Example;0.600;0.480;0.525;0.020;110;1.000;0.800;0.875;0.020;66
Implementacion;0.300;0.214;0.245;0.003;110;0.971;0.693;0.794;0.003;34
Xor Example 2;0.800;0.600;0.628;0.035;110;1.000;0.750;0.784;0.035;88
Observatorio;0.200;0.200;0.200;0.004;110;0.846;0.846;0.846;0.004;26
CarExample;0.300;0.200;0.230;0.001;110;1.000;0.667;0.767;0.001;33
XOR NEW;0.700;0.618;0.638;0.043;110;0.975;0.861;0.888;0.043;79
