CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.345;0.269;0.287;0.004;1023;0.971;0.757;0.809;0.009;363
HoeffdingTree;0.028;0.033;0.020;0.004;1023;0.079;0.093;0.057;0.006;361
SVM_Poly[3,2.0,0.5];0.175;0.108;0.109;0.004;1023;0.305;0.189;0.191;0.005;587
REPTree;0.404;0.294;0.324;0.004;1023;0.963;0.700;0.772;0.008;429
RandomForest;1.000;1.000;1.000;0.004;1023;1.000;1.000;1.000;0.004;1023
StochasticGradientDescend;0.011;0.011;0.009;0.004;1023;0.489;0.521;0.417;0.023;22
RandomCommittee;0.783;0.693;0.708;0.004;1023;0.959;0.848;0.867;0.005;836
NaiveBayesUpdateable;0.052;0.009;0.015;0.004;1023;0.964;0.167;0.278;0.025;55
MultilayerPerceptron[a];0.903;0.831;0.860;0.004;1023;1.000;0.921;0.952;0.005;924
J48;0.149;0.121;0.130;0.004;1023;0.991;0.804;0.863;0.015;154


VALIDITY RATIO;(F)
min;0.000061
avg;0.004365
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.385;0.337;0.346;0.004;10230;0.828;0.725;0.745;0.006;4754

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
RE Process;0.500;0.500;0.500;0.000;110;0.809;0.809;0.809;0.000;68
teste;0.286;0.250;0.263;0.001;110;0.808;0.705;0.742;0.001;39
Visit Indonesia Apps;0.553;0.410;0.401;0.010;110;0.790;0.585;0.573;0.010;77
Smart Queue;0.400;0.400;0.400;0.000;110;0.957;0.957;0.957;0.000;46
Cell-Phone-SPL-2014-Part2;0.386;0.313;0.336;0.004;110;0.785;0.638;0.685;0.004;54
BSS_CS5702_G3;0.500;0.500;0.500;0.000;110;0.932;0.932;0.932;0.000;59
Phone sple;0.670;0.559;0.580;0.026;110;0.957;0.799;0.829;0.026;77
Final model;0.300;0.300;0.300;0.003;110;0.786;0.786;0.786;0.003;42
MobilePhone;0.353;0.313;0.320;0.002;110;0.777;0.688;0.704;0.002;50
FM with optional XOR;0.625;0.538;0.567;0.005;110;0.838;0.722;0.761;0.005;82
pruebapalabras;0.590;0.351;0.416;0.004;110;0.876;0.522;0.618;0.004;74
MoviesApp PL;0.300;0.300;0.300;0.003;110;0.786;0.786;0.786;0.003;42
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.846;0.846;0.846;0.001;39
Alarm System;0.282;0.229;0.242;0.005;110;0.705;0.571;0.604;0.005;44
27-5-207 test;0.445;0.330;0.339;0.021;110;0.891;0.659;0.678;0.021;55
