CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.286;0.286;0.286;0.007;77;1.000;1.000;1.000;0.017;22
HoeffdingTree;0.000;0.000;0.000;0.007;77;0.000;0.000;0.000;0.000;0
SVM_Poly[3,2.0,0.5];0.628;0.475;0.457;0.007;77;0.691;0.522;0.503;0.007;70
REPTree;0.280;0.275;0.277;0.007;77;0.981;0.963;0.971;0.017;22
RandomForest;1.000;1.000;1.000;0.007;77;1.000;1.000;1.000;0.007;77
StochasticGradientDescend;0.000;0.000;0.000;0.007;77;0.000;0.000;0.000;0.000;0
RandomCommittee;0.571;0.571;0.571;0.007;77;1.000;1.000;1.000;0.010;44
NaiveBayesUpdateable;0.000;0.000;0.000;0.007;77;0.000;0.000;0.000;0.000;0
MultilayerPerceptron[a];0.857;0.774;0.808;0.007;77;1.000;0.903;0.943;0.008;66
J48;0.136;0.132;0.134;0.007;77;0.951;0.926;0.938;0.026;11


VALIDITY RATIO;(F)
min;0.000977
avg;0.006696
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.376;0.351;0.353;0.007;770;0.928;0.867;0.872;0.010;312

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LXEP;0.255;0.250;0.250;0.002;110;0.848;0.833;0.833;0.002;33
Disenio;0.300;0.275;0.286;0.004;110;0.892;0.818;0.849;0.004;37
Modelo;0.273;0.225;0.236;0.004;110;0.909;0.750;0.788;0.004;33
CIMS PL;0.251;0.300;0.264;0.001;110;0.837;1.000;0.879;0.001;33
Phone sple;0.682;0.559;0.582;0.026;110;0.974;0.799;0.831;0.026;77
Eval_board;0.270;0.250;0.256;0.002;110;0.902;0.833;0.854;0.002;33
drupal sawsen;0.600;0.600;0.600;0.008;110;1.000;1.000;1.000;0.008;66
