CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.420;0.323;0.351;0.002;308;0.979;0.754;0.819;0.003;132
HoeffdingTree;0.032;0.028;0.023;0.002;308;0.089;0.079;0.066;0.003;110
SVM_Poly[3,2.0,0.5];0.065;0.043;0.046;0.002;308;0.138;0.091;0.098;0.002;145
REPTree;0.593;0.417;0.465;0.002;308;0.977;0.688;0.765;0.003;187
RandomForest;1.000;1.000;1.000;0.002;308;1.000;1.000;1.000;0.002;308
StochasticGradientDescend;0.023;0.005;0.008;0.002;308;0.658;0.133;0.214;0.007;11
RandomCommittee;0.719;0.668;0.676;0.002;308;0.959;0.890;0.901;0.002;231
NaiveBayesUpdateable;0.067;0.008;0.014;0.002;308;0.932;0.108;0.190;0.004;22
MultilayerPerceptron[a];0.929;0.862;0.887;0.002;308;1.000;0.928;0.956;0.002;286
J48;0.248;0.179;0.199;0.002;308;0.994;0.717;0.797;0.004;77


VALIDITY RATIO;(F)
min;0.000061
avg;0.001925
max;0.008789

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.410;0.353;0.367;0.002;3080;0.836;0.721;0.749;0.002;1509

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JPlug;0.636;0.496;0.543;0.005;110;0.874;0.682;0.746;0.005;80
RE Process;0.500;0.500;0.500;0.000;110;0.873;0.873;0.873;0.000;63
Mobile Media;0.282;0.200;0.226;0.000;110;0.886;0.629;0.711;0.000;35
Clinica Medica;0.400;0.350;0.367;0.001;110;0.846;0.740;0.776;0.001;52
BSS_CS5702_G3;0.500;0.500;0.500;0.000;110;0.859;0.859;0.859;0.000;64
Mobile Media JULIO;0.700;0.600;0.619;0.001;110;0.885;0.759;0.783;0.001;87
Mobile Phone Software;0.384;0.308;0.336;0.003;110;0.768;0.615;0.671;0.003;55
pruebapalabras;0.586;0.351;0.415;0.004;110;0.896;0.537;0.634;0.004;72
video on demand;0.500;0.375;0.407;0.002;110;0.846;0.635;0.688;0.002;65
LeSE - Learning Software Engineering;0.200;0.167;0.180;0.001;110;0.917;0.764;0.825;0.001;24
Carro Model;0.282;0.200;0.220;0.002;110;0.775;0.550;0.606;0.002;40
matrices;0.200;0.200;0.200;0.001;110;0.667;0.667;0.667;0.001;33
Smart-phone;0.300;0.300;0.300;0.000;110;0.825;0.825;0.825;0.000;40
Eleição de um prefeito e um vereador;0.200;0.200;0.200;0.001;110;0.629;0.629;0.629;0.001;35
James;0.482;0.424;0.426;0.004;110;0.898;0.790;0.794;0.004;59
Mobile media v4;0.200;0.200;0.200;0.000;110;0.710;0.710;0.710;0.000;31
Farnaz koohestani;0.200;0.200;0.200;0.000;110;0.880;0.880;0.880;0.000;25
SHIFT QAs;0.200;0.200;0.200;0.001;110;0.667;0.667;0.667;0.001;33
AGORA;0.806;0.638;0.656;0.007;110;0.837;0.662;0.681;0.007;106
Urna Gleidson;0.484;0.500;0.491;0.001;110;0.844;0.873;0.857;0.001;63
CTOS MODEL;0.389;0.367;0.374;0.001;110;0.891;0.840;0.856;0.001;48
Pip;0.200;0.200;0.200;0.000;110;0.957;0.957;0.957;0.000;23
TVSmart;0.400;0.340;0.357;0.001;110;0.846;0.719;0.755;0.001;52
Linha de produtos - SimulES e PnP;0.593;0.414;0.459;0.009;110;0.826;0.576;0.639;0.009;79
PhysEval;0.618;0.570;0.579;0.003;110;0.800;0.738;0.750;0.003;85
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.300;0.175;0.207;0.001;110;0.917;0.535;0.631;0.001;36
catalogo;0.326;0.317;0.310;0.000;110;0.746;0.726;0.711;0.000;48
Mobile Phone, until relase 5;0.600;0.600;0.600;0.001;110;0.868;0.868;0.868;0.001;76
