CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.378;0.319;0.336;0.007;396;0.972;0.820;0.865;0.013;154
HoeffdingTree;0.028;0.003;0.006;0.007;396;0.167;0.019;0.033;0.012;66
SVM_Poly[3,2.0,0.5];0.251;0.165;0.160;0.007;396;0.527;0.347;0.335;0.006;189
REPTree;0.380;0.283;0.310;0.007;396;0.976;0.727;0.796;0.013;154
RandomForest;1.000;1.000;1.000;0.007;396;1.000;1.000;1.000;0.007;396
StochasticGradientDescend;0.000;0.000;0.000;0.007;396;0.000;0.000;0.000;0.000;0
RandomCommittee;0.849;0.753;0.767;0.007;396;0.986;0.875;0.891;0.007;341
NaiveBayesUpdateable;0.056;0.011;0.017;0.007;396;1.000;0.192;0.314;0.039;22
MultilayerPerceptron[a];0.917;0.827;0.863;0.007;396;1.000;0.902;0.941;0.007;363
J48;0.165;0.146;0.153;0.007;396;0.989;0.873;0.919;0.023;66


VALIDITY RATIO;(F)
min;0.000244
avg;0.006877
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.402;0.351;0.361;0.007;3960;0.910;0.793;0.817;0.009;1751

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Phone sple;0.689;0.559;0.583;0.026;110;0.984;0.799;0.832;0.026;77
Final model;0.300;0.300;0.300;0.003;110;0.892;0.892;0.892;0.003;37
FM with optional XOR;0.647;0.538;0.569;0.005;110;0.878;0.731;0.773;0.005;81
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.917;0.917;0.917;0.001;36
27-5-207 test;0.457;0.330;0.341;0.021;110;0.914;0.659;0.681;0.021;55
LXEP;0.240;0.250;0.241;0.002;110;0.799;0.833;0.804;0.002;33
Test;0.300;0.200;0.217;0.003;110;0.917;0.611;0.664;0.003;36
mon model;0.200;0.200;0.200;0.006;110;0.846;0.846;0.846;0.006;26
Xor Example;0.600;0.480;0.525;0.020;110;1.000;0.800;0.875;0.020;66
Implementacion;0.300;0.214;0.245;0.003;110;1.000;0.714;0.818;0.003;33
Xor Example 2;0.800;0.600;0.628;0.035;110;1.000;0.750;0.784;0.035;88
Text Editor;0.300;0.300;0.300;0.003;110;0.786;0.786;0.786;0.003;42
ID;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
Observatorio;0.200;0.200;0.200;0.004;110;0.759;0.759;0.759;0.004;29
CarExample;0.300;0.200;0.230;0.001;110;0.971;0.647;0.744;0.001;34
XOR NEW;0.700;0.618;0.638;0.043;110;0.928;0.819;0.846;0.043;83
Eval_board;0.250;0.250;0.248;0.002;110;0.833;0.833;0.828;0.002;33
Telecommunication_System;0.480;0.378;0.401;0.004;110;0.852;0.670;0.712;0.004;62
Disenio;0.300;0.275;0.286;0.004;110;0.892;0.818;0.849;0.004;37
CIMS PL;0.248;0.300;0.262;0.001;110;0.826;1.000;0.875;0.001;33
rotation;0.300;0.300;0.300;0.001;110;0.868;0.868;0.868;0.001;38
Rotation1;0.500;0.460;0.478;0.005;110;0.948;0.872;0.906;0.005;58
ZMUConcernExample;0.594;0.563;0.577;0.004;110;0.991;0.938;0.962;0.004;66
collapse_view_example;0.395;0.216;0.238;0.015;110;0.946;0.517;0.568;0.015;46
FeatureModelName;0.268;0.300;0.279;0.002;110;0.720;0.805;0.748;0.002;41
TW SPL Hard Choices;0.500;0.500;0.500;0.001;110;0.948;0.948;0.948;0.001;58
Mobile Media v3;0.354;0.350;0.347;0.001;110;0.884;0.875;0.869;0.001;44
Jogo;0.400;0.400;0.400;0.000;110;0.978;0.978;0.978;0.000;45
drupal sawsen;0.600;0.600;0.600;0.008;110;1.000;1.000;1.000;0.008;66
Basic Car;0.700;0.606;0.612;0.008;110;1.000;0.866;0.874;0.008;77
Sylvain Example;0.438;0.358;0.381;0.004;220;0.875;0.716;0.761;0.004;110
HandlingSystem;0.200;0.200;0.200;0.000;110;0.759;0.759;0.759;0.000;29
Modelo;0.284;0.225;0.237;0.004;110;0.947;0.750;0.791;0.004;33
Pruebas;0.400;0.229;0.280;0.002;110;0.846;0.484;0.592;0.002;52
E-commerce system1;0.300;0.267;0.280;0.001;110;0.733;0.652;0.684;0.001;45
