CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.339;0.269;0.286;0.004;1023;0.956;0.757;0.805;0.009;363
HoeffdingTree;0.024;0.033;0.016;0.004;1023;0.060;0.083;0.041;0.006;405
SVM_Poly[3,2.0,0.5];0.162;0.108;0.106;0.004;1023;0.247;0.165;0.162;0.004;672
REPTree;0.400;0.294;0.322;0.004;1023;0.955;0.700;0.768;0.008;429
RandomForest;1.000;1.000;1.000;0.004;1023;1.000;1.000;1.000;0.004;1023
StochasticGradientDescend;0.008;0.011;0.007;0.004;1023;0.359;0.521;0.346;0.023;22
RandomCommittee;0.772;0.693;0.702;0.004;1023;0.944;0.848;0.859;0.005;836
NaiveBayesUpdateable;0.053;0.009;0.015;0.004;1023;0.977;0.167;0.278;0.025;55
MultilayerPerceptron[a];0.903;0.831;0.860;0.004;1023;1.000;0.921;0.952;0.005;924
J48;0.149;0.121;0.130;0.004;1023;0.989;0.804;0.863;0.015;154


VALIDITY RATIO;(F)
min;0.000061
avg;0.004365
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.381;0.337;0.344;0.004;10230;0.798;0.706;0.722;0.006;4883

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
RE Process;0.500;0.500;0.500;0.000;110;0.797;0.797;0.797;0.000;69
teste;0.289;0.250;0.264;0.001;110;0.814;0.705;0.744;0.001;39
Visit Indonesia Apps;0.527;0.410;0.395;0.010;110;0.752;0.585;0.564;0.010;77
Smart Queue;0.400;0.400;0.400;0.000;110;0.936;0.936;0.936;0.000;47
Cell-Phone-SPL-2014-Part2;0.379;0.313;0.335;0.004;110;0.694;0.574;0.614;0.004;60
BSS_CS5702_G3;0.500;0.500;0.500;0.000;110;0.902;0.902;0.902;0.000;61
Phone sple;0.661;0.559;0.580;0.026;110;0.944;0.799;0.828;0.026;77
Final model;0.300;0.300;0.300;0.003;110;0.750;0.750;0.750;0.003;44
MobilePhone;0.333;0.313;0.317;0.002;110;0.762;0.716;0.727;0.002;48
FM with optional XOR;0.629;0.538;0.567;0.005;110;0.814;0.696;0.734;0.005;85
pruebapalabras;0.584;0.351;0.415;0.004;110;0.857;0.515;0.609;0.004;75
MoviesApp PL;0.300;0.300;0.300;0.003;110;0.767;0.767;0.767;0.003;43
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.805;0.805;0.805;0.001;41
Alarm System;0.268;0.229;0.239;0.005;110;0.656;0.559;0.585;0.005;45
27-5-207 test;0.459;0.330;0.332;0.021;110;0.918;0.659;0.663;0.021;55
LXEP;0.239;0.250;0.242;0.002;110;0.795;0.833;0.808;0.002;33
video on demand;0.500;0.375;0.407;0.002;110;0.797;0.598;0.648;0.002;69
Video On Demand SPL FM;0.300;0.300;0.300;0.002;110;0.767;0.767;0.767;0.002;43
Test;0.300;0.200;0.217;0.003;110;0.805;0.537;0.583;0.003;41
mon model;0.200;0.200;0.200;0.006;110;0.667;0.667;0.667;0.006;33
Xor Example;0.600;0.480;0.525;0.020;110;0.985;0.788;0.862;0.020;67
Implementacion;0.300;0.214;0.245;0.003;110;0.943;0.673;0.771;0.003;35
CFDP Library;0.817;0.788;0.738;0.039;110;0.817;0.788;0.738;0.039;110
Xor Example 2;0.800;0.600;0.628;0.035;110;1.000;0.750;0.784;0.035;88
Text Editor;0.300;0.300;0.300;0.003;110;0.767;0.767;0.767;0.003;43
ID;0.200;0.200;0.200;0.000;110;0.957;0.957;0.957;0.000;23
Observatorio;0.200;0.200;0.200;0.004;110;0.733;0.733;0.733;0.004;30
Cell-Phone-SPL-2014-Mined;0.323;0.255;0.275;0.004;110;0.684;0.539;0.581;0.004;52
KIModel;0.477;0.500;0.486;0.001;110;0.750;0.786;0.764;0.001;70
XOR NEW;0.700;0.618;0.638;0.043;110;0.895;0.791;0.816;0.043;86
Eleição de um prefeito e um vereador;0.200;0.200;0.200;0.001;110;0.550;0.550;0.550;0.001;40
Disenio;0.300;0.275;0.286;0.004;110;0.846;0.776;0.806;0.004;39
CIMS PL;0.230;0.300;0.244;0.001;110;0.765;1.000;0.813;0.001;33
Mobile media v4;0.200;0.200;0.200;0.000;110;0.647;0.647;0.647;0.000;34
Rotation1;0.500;0.460;0.478;0.005;110;0.887;0.816;0.848;0.005;62
Online shopping software;0.167;0.200;0.178;0.000;110;0.733;0.880;0.784;0.000;25
TW SPL Hard Choices;0.500;0.500;0.500;0.001;110;0.902;0.902;0.902;0.001;61
Mobile Media v3;0.324;0.350;0.331;0.001;110;0.810;0.875;0.828;0.001;44
Jogo;0.400;0.400;0.400;0.000;110;0.846;0.846;0.846;0.000;52
drupal sawsen;0.600;0.600;0.600;0.008;110;1.000;1.000;1.000;0.008;66
Urna Gleidson;0.476;0.500;0.487;0.001;110;0.805;0.846;0.823;0.001;65
Basic Car;0.684;0.606;0.611;0.008;110;0.977;0.866;0.873;0.008;77
SPL Studies;0.446;0.236;0.276;0.005;110;0.744;0.393;0.461;0.005;66
Sylvain Example;0.428;0.358;0.378;0.004;220;0.819;0.685;0.724;0.004;115
HandlingSystem;0.200;0.200;0.200;0.000;110;0.733;0.733;0.733;0.000;30
Modelo;0.269;0.225;0.235;0.004;110;0.896;0.750;0.784;0.004;33
