CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.240;0.153;0.163;0.004;319;0.994;0.635;0.677;0.009;77
HoeffdingTree;0.131;0.074;0.089;0.004;319;0.570;0.323;0.390;0.010;73
SVM_Poly[3,2.0,0.5];0.295;0.100;0.118;0.004;319;0.856;0.291;0.343;0.008;110
REPTree;0.275;0.188;0.213;0.004;319;0.995;0.680;0.772;0.008;88
RandomForest;1.000;1.000;1.000;0.004;319;1.000;1.000;1.000;0.004;319
StochasticGradientDescend;0.030;0.031;0.031;0.004;319;0.879;0.909;0.892;0.039;11
RandomCommittee;0.816;0.642;0.683;0.004;319;0.986;0.776;0.826;0.004;264
NaiveBayesUpdateable;0.034;0.008;0.013;0.004;319;1.000;0.235;0.381;0.039;11
MultilayerPerceptron[a];0.862;0.808;0.829;0.004;319;1.000;0.937;0.962;0.004;275
J48;0.034;0.034;0.034;0.004;319;1.000;0.997;0.998;0.039;11


VALIDITY RATIO;(F)
min;0.000122
avg;0.003603
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.372;0.304;0.317;0.004;3190;0.957;0.782;0.817;0.006;1239

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.300;0.250;0.267;0.001;110;1.000;0.833;0.889;0.001;33
MarketPlace-Sample;0.300;0.300;0.300;0.000;110;1.000;1.000;1.000;0.000;33
Visit Indonesia Apps;0.667;0.410;0.447;0.010;110;0.952;0.585;0.638;0.010;77
Smart Queue;0.400;0.400;0.400;0.000;110;1.000;1.000;1.000;0.000;44
Cell-Phone-SPL-2014-Part2;0.400;0.313;0.339;0.004;110;0.898;0.703;0.761;0.004;49
Mobile Media;0.397;0.242;0.288;0.003;110;0.994;0.604;0.721;0.003;44
FM1;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
MobilePhone;0.392;0.313;0.322;0.002;110;0.981;0.781;0.805;0.002;44
Analisis;0.359;0.225;0.260;0.001;110;0.898;0.563;0.650;0.001;44
MoviesApp PL;0.300;0.300;0.300;0.003;110;0.943;0.943;0.943;0.003;35
Alarm System;0.295;0.229;0.244;0.005;110;0.929;0.718;0.766;0.005;35
Video On Demand SPL FM;0.300;0.300;0.300;0.002;110;1.000;1.000;1.000;0.002;33
cell phones SPL;0.300;0.281;0.290;0.002;110;0.971;0.910;0.937;0.002;34
NCV_Simulation;0.300;0.267;0.280;0.002;110;0.943;0.838;0.880;0.002;35
CFDP Library;0.968;0.788;0.809;0.039;110;0.968;0.788;0.809;0.039;110
Cell-Phone-SPL-2014-Mined;0.395;0.255;0.282;0.004;110;0.966;0.623;0.689;0.004;45
KIModel;0.500;0.500;0.500;0.001;110;0.948;0.948;0.948;0.001;58
Cell-Phone-SPL-2014;0.380;0.313;0.321;0.002;110;0.930;0.764;0.785;0.002;45
Parking lot Manager;0.291;0.225;0.239;0.002;110;0.970;0.750;0.797;0.002;33
Tripeo;0.500;0.500;0.500;0.001;110;0.982;0.982;0.982;0.001;56
Wewq;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
LMF;0.300;0.300;0.300;0.000;110;0.971;0.971;0.971;0.000;34
Priscilinha;0.100;0.100;0.100;0.000;110;0.917;0.917;0.917;0.000;12
Online shopping software;0.197;0.200;0.198;0.000;110;0.985;1.000;0.991;0.000;22
SPL Studies;0.571;0.236;0.297;0.005;110;0.952;0.393;0.495;0.005;66
MoviesApp;0.667;0.369;0.425;0.007;110;0.953;0.526;0.607;0.007;77
Video On Demand FM;0.300;0.300;0.300;0.002;110;0.868;0.868;0.868;0.002;38
Movie System;0.300;0.300;0.300;0.003;110;0.917;0.917;0.917;0.003;36
MPES2016-2.Reuso2;0.200;0.200;0.200;0.001;110;0.957;0.957;0.957;0.001;23
