CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.422;0.323;0.352;0.002;308;0.984;0.754;0.821;0.003;132
HoeffdingTree;0.050;0.028;0.032;0.002;308;0.221;0.125;0.140;0.003;70
SVM_Poly[3,2.0,0.5];0.078;0.043;0.047;0.002;308;0.304;0.168;0.182;0.003;79
REPTree;0.599;0.417;0.466;0.002;308;0.986;0.688;0.767;0.003;187
RandomForest;1.000;1.000;1.000;0.002;308;1.000;1.000;1.000;0.002;308
StochasticGradientDescend;0.025;0.005;0.008;0.002;308;0.698;0.133;0.220;0.007;11
RandomCommittee;0.734;0.668;0.681;0.002;308;0.978;0.890;0.908;0.002;231
NaiveBayesUpdateable;0.071;0.008;0.014;0.002;308;0.989;0.108;0.190;0.004;22
MultilayerPerceptron[a];0.929;0.862;0.887;0.002;308;1.000;0.928;0.956;0.002;286
J48;0.250;0.179;0.199;0.002;308;0.998;0.717;0.798;0.004;77


VALIDITY RATIO;(F)
min;0.000061
avg;0.001925
max;0.008789

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.416;0.353;0.369;0.002;3080;0.912;0.776;0.809;0.003;1403

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JPlug;0.666;0.496;0.544;0.005;110;0.928;0.691;0.757;0.005;79
RE Process;0.500;0.500;0.500;0.000;110;0.932;0.932;0.932;0.000;59
Mobile Media;0.286;0.200;0.227;0.000;110;0.926;0.647;0.735;0.000;34
Clinica Medica;0.400;0.350;0.367;0.001;110;0.830;0.726;0.761;0.001;53
BSS_CS5702_G3;0.500;0.500;0.500;0.000;110;0.948;0.948;0.948;0.000;58
Mobile Media JULIO;0.700;0.600;0.619;0.001;110;0.895;0.767;0.792;0.001;86
Mobile Phone Software;0.396;0.308;0.339;0.003;110;0.928;0.720;0.792;0.003;47
pruebapalabras;0.594;0.351;0.416;0.004;110;0.975;0.577;0.683;0.004;67
video on demand;0.500;0.375;0.407;0.002;110;0.948;0.711;0.771;0.002;58
LeSE - Learning Software Engineering;0.200;0.167;0.180;0.001;110;1.000;0.833;0.900;0.001;22
Carro Model;0.300;0.200;0.222;0.002;110;0.917;0.611;0.679;0.002;36
matrices;0.200;0.200;0.200;0.001;110;0.759;0.759;0.759;0.001;29
Smart-phone;0.300;0.300;0.300;0.000;110;0.943;0.943;0.943;0.000;35
Eleição de um prefeito e um vereador;0.200;0.200;0.200;0.001;110;0.759;0.759;0.759;0.001;29
James;0.491;0.424;0.432;0.004;110;0.947;0.817;0.834;0.004;57
Mobile media v4;0.200;0.200;0.200;0.000;110;0.880;0.880;0.880;0.000;25
Farnaz koohestani;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
SHIFT QAs;0.200;0.200;0.200;0.001;110;0.846;0.846;0.846;0.001;26
AGORA;0.844;0.638;0.662;0.007;110;0.884;0.669;0.694;0.007;105
Urna Gleidson;0.487;0.500;0.493;0.001;110;0.939;0.965;0.951;0.001;57
CTOS MODEL;0.393;0.367;0.376;0.001;110;0.961;0.896;0.919;0.001;45
Pip;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
TVSmart;0.400;0.340;0.357;0.001;110;0.917;0.779;0.818;0.001;48
Linha de produtos - SimulES e PnP;0.596;0.414;0.460;0.009;110;0.923;0.641;0.712;0.009;71
PhysEval;0.645;0.570;0.597;0.003;110;0.866;0.765;0.801;0.003;82
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.300;0.175;0.207;0.001;110;1.000;0.583;0.689;0.001;33
catalogo;0.338;0.317;0.315;0.000;110;0.773;0.726;0.721;0.000;48
Mobile Phone, until relase 5;0.600;0.600;0.600;0.001;110;0.943;0.943;0.943;0.001;70
