CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.353;0.269;0.288;0.004;1023;0.994;0.757;0.812;0.009;363
HoeffdingTree;0.069;0.033;0.040;0.004;1023;0.490;0.231;0.285;0.009;145
SVM_Poly[3,2.0,0.5];0.242;0.108;0.121;0.004;1023;0.820;0.367;0.409;0.007;302
REPTree;0.417;0.294;0.328;0.004;1023;0.994;0.700;0.781;0.008;429
RandomForest;1.000;1.000;1.000;0.004;1023;1.000;1.000;1.000;0.004;1023
StochasticGradientDescend;0.019;0.011;0.012;0.004;1023;0.869;0.521;0.560;0.023;22
RandomCommittee;0.810;0.693;0.719;0.004;1023;0.991;0.848;0.880;0.005;836
NaiveBayesUpdateable;0.053;0.009;0.015;0.004;1023;0.991;0.167;0.278;0.025;55
MultilayerPerceptron[a];0.903;0.831;0.860;0.004;1023;1.000;0.921;0.952;0.005;924
J48;0.150;0.121;0.130;0.004;1023;0.999;0.804;0.866;0.015;154


VALIDITY RATIO;(F)
min;0.000061
avg;0.004365
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.402;0.337;0.351;0.004;10230;0.966;0.810;0.845;0.006;4253

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
RE Process;0.500;0.500;0.500;0.000;110;0.965;0.965;0.965;0.000;57
teste;0.300;0.250;0.267;0.001;110;1.000;0.833;0.889;0.001;33
Visit Indonesia Apps;0.667;0.410;0.447;0.010;110;0.952;0.585;0.638;0.010;77
Smart Queue;0.400;0.400;0.400;0.000;110;1.000;1.000;1.000;0.000;44
Cell-Phone-SPL-2014-Part2;0.400;0.313;0.339;0.004;110;0.898;0.703;0.761;0.004;49
BSS_CS5702_G3;0.500;0.500;0.500;0.000;110;0.965;0.965;0.965;0.000;57
