CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.418;0.350;0.370;0.009;253;0.961;0.805;0.851;0.017;110
HoeffdingTree;0.043;0.005;0.009;0.009;253;0.647;0.072;0.129;0.038;17
SVM_Poly[3,2.0,0.5];0.328;0.213;0.203;0.009;253;0.593;0.386;0.367;0.007;140
REPTree;0.425;0.345;0.370;0.009;253;0.978;0.793;0.850;0.017;110
RandomForest;1.000;1.000;1.000;0.009;253;1.000;1.000;1.000;0.009;253
StochasticGradientDescend;0.000;0.000;0.000;0.009;253;0.000;0.000;0.000;0.000;0
RandomCommittee;0.824;0.699;0.718;0.009;253;0.998;0.846;0.869;0.011;209
NaiveBayesUpdateable;0.087;0.017;0.027;0.009;253;1.000;0.192;0.314;0.039;22
MultilayerPerceptron[a];0.913;0.816;0.857;0.009;253;1.000;0.894;0.938;0.010;231
J48;0.216;0.197;0.204;0.009;253;0.992;0.905;0.938;0.026;55


VALIDITY RATIO;(F)
min;0.000488
avg;0.009447
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.425;0.364;0.376;0.009;2530;0.938;0.803;0.829;0.013;1147

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Disenio;0.300;0.275;0.286;0.004;110;0.892;0.818;0.849;0.004;37
CIMS PL;0.248;0.300;0.262;0.001;110;0.826;1.000;0.875;0.001;33
Rotation1;0.500;0.460;0.478;0.005;110;0.948;0.872;0.906;0.005;58
ZMUConcernExample;0.594;0.563;0.577;0.004;110;0.991;0.938;0.962;0.004;66
collapse_view_example;0.395;0.216;0.238;0.015;110;0.946;0.517;0.568;0.015;46
Phone sple;0.689;0.559;0.583;0.026;110;0.984;0.799;0.832;0.026;77
Mobile Media v3;0.354;0.350;0.347;0.001;110;0.884;0.875;0.869;0.001;44
drupal sawsen;0.600;0.600;0.600;0.008;110;1.000;1.000;1.000;0.008;66
Basic Car;0.700;0.606;0.612;0.008;110;1.000;0.866;0.874;0.008;77
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.917;0.917;0.917;0.001;36
Sylvain Example;0.475;0.380;0.408;0.005;110;0.951;0.760;0.816;0.005;55
27-5-207 test;0.457;0.330;0.341;0.021;110;0.914;0.659;0.681;0.021;55
LXEP;0.240;0.250;0.241;0.002;110;0.799;0.833;0.804;0.002;33
Test;0.300;0.200;0.217;0.003;110;0.917;0.611;0.664;0.003;36
HandlingSystem;0.200;0.200;0.200;0.000;110;0.759;0.759;0.759;0.000;29
Modelo;0.284;0.225;0.237;0.004;110;0.947;0.750;0.791;0.004;33
Xor Example;0.600;0.480;0.525;0.020;110;1.000;0.800;0.875;0.020;66
Implementacion;0.300;0.214;0.245;0.003;110;1.000;0.714;0.818;0.003;33
Xor Example 2;0.800;0.600;0.628;0.035;110;1.000;0.750;0.784;0.035;88
Observatorio;0.200;0.200;0.200;0.004;110;0.759;0.759;0.759;0.004;29
CarExample;0.300;0.200;0.230;0.001;110;0.971;0.647;0.744;0.001;34
XOR NEW;0.700;0.618;0.638;0.043;110;0.928;0.819;0.846;0.043;83
Eval_board;0.250;0.250;0.248;0.002;110;0.833;0.833;0.828;0.002;33
