CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.378;0.319;0.336;0.007;396;0.973;0.820;0.864;0.013;154
HoeffdingTree;0.028;0.003;0.006;0.007;396;0.164;0.018;0.033;0.012;67
SVM_Poly[3,2.0,0.5];0.227;0.165;0.155;0.007;396;0.400;0.291;0.273;0.006;225
REPTree;0.375;0.283;0.308;0.007;396;0.965;0.727;0.793;0.013;154
RandomForest;1.000;1.000;1.000;0.007;396;1.000;1.000;1.000;0.007;396
StochasticGradientDescend;0.000;0.000;0.000;0.007;396;0.000;0.000;0.000;0.000;0
RandomCommittee;0.855;0.753;0.771;0.007;396;0.993;0.875;0.896;0.007;341
NaiveBayesUpdateable;0.056;0.011;0.017;0.007;396;1.000;0.192;0.314;0.039;22
MultilayerPerceptron[a];0.917;0.827;0.863;0.007;396;1.000;0.902;0.941;0.007;363
J48;0.164;0.146;0.153;0.007;396;0.982;0.873;0.916;0.023;66


VALIDITY RATIO;(F)
min;0.000244
avg;0.006877
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.400;0.351;0.361;0.007;3960;0.886;0.777;0.799;0.009;1788

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Phone sple;0.670;0.559;0.580;0.026;110;0.957;0.799;0.829;0.026;77
Final model;0.300;0.300;0.300;0.003;110;0.786;0.786;0.786;0.003;42
FM with optional XOR;0.625;0.538;0.567;0.005;110;0.838;0.722;0.761;0.005;82
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.846;0.846;0.846;0.001;39
27-5-207 test;0.445;0.330;0.339;0.021;110;0.891;0.659;0.678;0.021;55
LXEP;0.250;0.250;0.247;0.002;110;0.833;0.833;0.823;0.002;33
Test;0.300;0.200;0.217;0.003;110;0.892;0.595;0.646;0.003;37
mon model;0.200;0.200;0.200;0.006;110;0.846;0.846;0.846;0.006;26
Xor Example;0.600;0.480;0.525;0.020;110;1.000;0.800;0.875;0.020;66
Implementacion;0.300;0.214;0.245;0.003;110;0.943;0.673;0.771;0.003;35
Xor Example 2;0.800;0.600;0.628;0.035;110;1.000;0.750;0.784;0.035;88
Text Editor;0.300;0.300;0.300;0.003;110;0.750;0.750;0.750;0.003;44
ID;0.200;0.200;0.200;0.000;110;0.957;0.957;0.957;0.000;23
Observatorio;0.200;0.200;0.200;0.004;110;0.688;0.688;0.688;0.004;32
CarExample;0.300;0.200;0.230;0.001;110;0.868;0.579;0.666;0.001;38
XOR NEW;0.700;0.618;0.638;0.043;110;0.917;0.810;0.836;0.043;84
Eval_board;0.248;0.250;0.247;0.002;110;0.826;0.833;0.823;0.002;33
Telecommunication_System;0.484;0.378;0.403;0.004;110;0.859;0.670;0.714;0.004;62
Disenio;0.300;0.275;0.286;0.004;110;0.868;0.796;0.827;0.004;38
CIMS PL;0.233;0.300;0.248;0.001;110;0.777;1.000;0.827;0.001;33
rotation;0.300;0.300;0.300;0.001;110;0.825;0.825;0.825;0.001;40
Rotation1;0.500;0.460;0.478;0.005;110;0.859;0.791;0.821;0.005;64
ZMUConcernExample;0.586;0.563;0.574;0.004;110;0.977;0.938;0.956;0.004;66
collapse_view_example;0.397;0.216;0.238;0.015;110;0.855;0.466;0.513;0.015;51
FeatureModelName;0.291;0.300;0.294;0.002;110;0.727;0.750;0.735;0.002;44
TW SPL Hard Choices;0.500;0.500;0.500;0.001;110;0.932;0.932;0.932;0.001;59
Mobile Media v3;0.344;0.350;0.343;0.001;110;0.859;0.875;0.859;0.001;44
Jogo;0.400;0.400;0.400;0.000;110;0.978;0.978;0.978;0.000;45
drupal sawsen;0.600;0.600;0.600;0.008;110;1.000;1.000;1.000;0.008;66
Basic Car;0.692;0.606;0.612;0.008;110;0.989;0.866;0.874;0.008;77
Sylvain Example;0.432;0.358;0.379;0.004;220;0.873;0.723;0.766;0.004;109
HandlingSystem;0.200;0.200;0.200;0.000;110;0.846;0.846;0.846;0.000;26
Modelo;0.268;0.225;0.236;0.004;110;0.894;0.750;0.786;0.004;33
Pruebas;0.400;0.229;0.280;0.002;110;0.863;0.493;0.604;0.002;51
E-commerce system1;0.300;0.267;0.280;0.001;110;0.717;0.638;0.670;0.001;46
