CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.385;0.319;0.337;0.007;396;0.990;0.820;0.868;0.013;154
HoeffdingTree;0.028;0.003;0.006;0.007;396;0.297;0.033;0.059;0.015;37
SVM_Poly[3,2.0,0.5];0.291;0.165;0.175;0.007;396;0.738;0.420;0.445;0.007;156
REPTree;0.383;0.283;0.311;0.007;396;0.985;0.727;0.798;0.013;154
RandomForest;1.000;1.000;1.000;0.007;396;1.000;1.000;1.000;0.007;396
StochasticGradientDescend;0.000;0.000;0.000;0.007;396;0.000;0.000;0.000;0.000;0
RandomCommittee;0.854;0.753;0.771;0.007;396;0.992;0.875;0.895;0.007;341
NaiveBayesUpdateable;0.056;0.011;0.017;0.007;396;1.000;0.192;0.314;0.039;22
MultilayerPerceptron[a];0.917;0.827;0.863;0.007;396;1.000;0.902;0.941;0.007;363
J48;0.165;0.146;0.153;0.007;396;0.993;0.873;0.921;0.023;66


VALIDITY RATIO;(F)
min;0.000244
avg;0.006877
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.408;0.351;0.363;0.007;3960;0.956;0.822;0.852;0.009;1689

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Phone sple;0.693;0.559;0.583;0.026;110;0.990;0.799;0.833;0.026;77
Final model;0.300;0.300;0.300;0.003;110;0.943;0.943;0.943;0.003;35
FM with optional XOR;0.672;0.538;0.570;0.005;110;0.901;0.722;0.764;0.005;82
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.892;0.892;0.892;0.001;37
27-5-207 test;0.477;0.330;0.337;0.021;110;0.955;0.659;0.674;0.021;55
LXEP;0.264;0.250;0.255;0.002;110;0.879;0.833;0.848;0.002;33
Test;0.300;0.200;0.217;0.003;110;1.000;0.667;0.724;0.003;33
mon model;0.200;0.200;0.200;0.006;110;0.815;0.815;0.815;0.006;27
Xor Example;0.600;0.480;0.525;0.020;110;1.000;0.800;0.875;0.020;66
Implementacion;0.300;0.214;0.245;0.003;110;1.000;0.714;0.818;0.003;33
Xor Example 2;0.800;0.600;0.628;0.035;110;1.000;0.750;0.784;0.035;88
Text Editor;0.300;0.300;0.300;0.003;110;0.917;0.917;0.917;0.003;36
ID;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
Observatorio;0.200;0.200;0.200;0.004;110;0.846;0.846;0.846;0.004;26
CarExample;0.300;0.200;0.230;0.001;110;1.000;0.667;0.767;0.001;33
XOR NEW;0.700;0.618;0.638;0.043;110;0.975;0.861;0.888;0.043;79
Eval_board;0.277;0.250;0.259;0.002;110;0.924;0.833;0.864;0.002;33
Telecommunication_System;0.487;0.378;0.403;0.004;110;0.924;0.716;0.765;0.004;58
Disenio;0.300;0.275;0.286;0.004;110;0.943;0.864;0.898;0.004;35
CIMS PL;0.277;0.300;0.285;0.001;110;0.924;1.000;0.949;0.001;33
rotation;0.300;0.300;0.300;0.001;110;1.000;1.000;1.000;0.001;33
Rotation1;0.500;0.460;0.478;0.005;110;0.932;0.858;0.891;0.005;59
ZMUConcernExample;0.595;0.563;0.578;0.004;110;0.992;0.938;0.963;0.004;66
collapse_view_example;0.400;0.216;0.238;0.015;110;0.978;0.528;0.582;0.015;45
FeatureModelName;0.291;0.300;0.294;0.002;110;0.941;0.971;0.951;0.002;34
TW SPL Hard Choices;0.500;0.500;0.500;0.001;110;1.000;1.000;1.000;0.001;55
Mobile Media v3;0.364;0.350;0.355;0.001;110;0.909;0.875;0.886;0.001;44
Jogo;0.400;0.400;0.400;0.000;110;1.000;1.000;1.000;0.000;44
drupal sawsen;0.600;0.600;0.600;0.008;110;1.000;1.000;1.000;0.008;66
Basic Car;0.700;0.606;0.612;0.008;110;1.000;0.866;0.874;0.008;77
Sylvain Example;0.447;0.358;0.383;0.004;220;0.946;0.758;0.809;0.004;104
HandlingSystem;0.200;0.200;0.200;0.000;110;0.880;0.880;0.880;0.000;25
Modelo;0.291;0.225;0.239;0.004;110;0.970;0.750;0.796;0.004;33
Pruebas;0.400;0.229;0.280;0.002;110;0.917;0.524;0.642;0.002;48
E-commerce system1;0.300;0.267;0.280;0.001;110;0.943;0.838;0.880;0.001;35
