CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
Logistic;Combinatorial[0];Cell Phone;18;0;43;32707;1.000;0.295;0.456
Logistic;Combinatorial[0];Cell Phone;18;19;43;32688;0.486;0.295;0.367
Logistic;Combinatorial[0];Cell Phone;18;19;43;32688;0.486;0.295;0.367
Logistic;Combinatorial[0];Cell Phone;18;19;43;32688;0.486;0.295;0.367
Logistic;Combinatorial[0];Cell Phone;18;19;43;32688;0.486;0.295;0.367
Logistic;Combinatorial[0];Cell Phone;18;19;43;32688;0.486;0.295;0.367
Logistic;Combinatorial[0];Cell Phone;18;0;43;32707;1.000;0.295;0.456
Logistic;Combinatorial[0];Cell Phone;18;19;43;32688;0.486;0.295;0.367
Logistic;Combinatorial[0];Cell Phone;18;0;43;32707;1.000;0.295;0.456
Logistic;Combinatorial[0];Cell Phone;18;0;43;32707;1.000;0.295;0.456
Logistic;Combinatorial[0];Cell Phone;18;0;43;32707;1.000;0.295;0.456
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
JRip;Combinatorial[0];Cell Phone;0;0;61;32707;NaN;0.000;NaN
PART;Combinatorial[0];Cell Phone;52;0;9;32707;1.000;0.852;0.920
PART;Combinatorial[0];Cell Phone;52;0;9;32707;1.000;0.852;0.920
PART;Combinatorial[0];Cell Phone;52;0;9;32707;1.000;0.852;0.920
PART;Combinatorial[0];Cell Phone;52;0;9;32707;1.000;0.852;0.920
