CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.348;0.269;0.287;0.004;1023;0.982;0.757;0.810;0.009;363
HoeffdingTree;0.056;0.033;0.036;0.004;1023;0.266;0.156;0.172;0.007;214
SVM_Poly[3,2.0,0.5];0.220;0.108;0.118;0.004;1023;0.637;0.313;0.342;0.006;354
REPTree;0.413;0.294;0.326;0.004;1023;0.986;0.700;0.778;0.008;429
RandomForest;1.000;1.000;1.000;0.004;1023;1.000;1.000;1.000;0.004;1023
StochasticGradientDescend;0.016;0.011;0.011;0.004;1023;0.730;0.521;0.524;0.023;22
RandomCommittee;0.803;0.693;0.715;0.004;1023;0.982;0.848;0.875;0.005;836
NaiveBayesUpdateable;0.054;0.009;0.015;0.004;1023;0.995;0.167;0.278;0.025;55
MultilayerPerceptron[a];0.903;0.831;0.860;0.004;1023;1.000;0.921;0.952;0.005;924
J48;0.150;0.121;0.130;0.004;1023;0.996;0.804;0.865;0.015;154


VALIDITY RATIO;(F)
min;0.000061
avg;0.004365
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.396;0.337;0.350;0.004;10230;0.927;0.788;0.819;0.006;4374

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
RE Process;0.500;0.500;0.500;0.000;110;0.932;0.932;0.932;0.000;59
teste;0.298;0.250;0.266;0.001;110;0.936;0.786;0.836;0.001;35
Visit Indonesia Apps;0.634;0.410;0.441;0.010;110;0.906;0.585;0.630;0.010;77
Smart Queue;0.400;0.400;0.400;0.000;110;1.000;1.000;1.000;0.000;44
Cell-Phone-SPL-2014-Part2;0.395;0.313;0.338;0.004;110;0.905;0.718;0.775;0.004;48
BSS_CS5702_G3;0.500;0.500;0.500;0.000;110;0.948;0.948;0.948;0.000;58
Phone sple;0.693;0.559;0.583;0.026;110;0.990;0.799;0.833;0.026;77
Final model;0.300;0.300;0.300;0.003;110;0.943;0.943;0.943;0.003;35
MobilePhone;0.373;0.313;0.321;0.002;110;0.854;0.716;0.735;0.002;48
FM with optional XOR;0.672;0.538;0.570;0.005;110;0.901;0.722;0.764;0.005;82
pruebapalabras;0.594;0.351;0.416;0.004;110;0.975;0.577;0.683;0.004;67
MoviesApp PL;0.300;0.300;0.300;0.003;110;0.971;0.971;0.971;0.003;34
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.892;0.892;0.892;0.001;37
Alarm System;0.291;0.229;0.243;0.005;110;0.941;0.739;0.786;0.005;34
27-5-207 test;0.477;0.330;0.337;0.021;110;0.955;0.659;0.674;0.021;55
LXEP;0.264;0.250;0.255;0.002;110;0.879;0.833;0.848;0.002;33
video on demand;0.500;0.375;0.407;0.002;110;0.948;0.711;0.771;0.002;58
Video On Demand SPL FM;0.300;0.300;0.300;0.002;110;0.943;0.943;0.943;0.002;35
Test;0.300;0.200;0.217;0.003;110;1.000;0.667;0.724;0.003;33
mon model;0.200;0.200;0.200;0.006;110;0.815;0.815;0.815;0.006;27
Xor Example;0.600;0.480;0.525;0.020;110;1.000;0.800;0.875;0.020;66
Implementacion;0.300;0.214;0.245;0.003;110;1.000;0.714;0.818;0.003;33
CFDP Library;0.943;0.788;0.797;0.039;110;0.943;0.788;0.797;0.039;110
Xor Example 2;0.800;0.600;0.628;0.035;110;1.000;0.750;0.784;0.035;88
Text Editor;0.300;0.300;0.300;0.003;110;0.917;0.917;0.917;0.003;36
