CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.308;0.264;0.277;0.002;143;1.000;0.857;0.900;0.002;44
HoeffdingTree;0.000;0.000;0.000;0.002;143;0.000;0.000;0.000;0.003;8
SVM_Poly[3,2.0,0.5];0.150;0.081;0.084;0.002;143;0.896;0.480;0.500;0.004;24
REPTree;0.306;0.173;0.204;0.002;143;0.993;0.561;0.662;0.003;44
RandomForest;1.000;1.000;1.000;0.002;143;1.000;1.000;1.000;0.002;143
StochasticGradientDescend;0.000;0.000;0.000;0.002;143;0.000;0.000;0.000;0.000;0
RandomCommittee;0.920;0.849;0.871;0.002;143;0.996;0.920;0.944;0.002;132
NaiveBayesUpdateable;0.000;0.000;0.000;0.002;143;0.000;0.000;0.000;0.000;0
MultilayerPerceptron[a];0.923;0.846;0.873;0.002;143;1.000;0.917;0.946;0.003;132
J48;0.076;0.055;0.064;0.002;143;0.994;0.714;0.831;0.005;11


VALIDITY RATIO;(F)
min;0.000244
avg;0.002329
max;0.005859

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.368;0.327;0.337;0.002;1430;0.979;0.868;0.897;0.003;538

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Telecommunication_System;0.498;0.378;0.404;0.004;110;0.978;0.742;0.794;0.004;56
rotation;0.300;0.300;0.300;0.001;110;0.943;0.943;0.943;0.001;35
FeatureModelName;0.295;0.300;0.297;0.002;110;0.956;0.971;0.961;0.002;34
TW SPL Hard Choices;0.500;0.500;0.500;0.001;110;1.000;1.000;1.000;0.001;55
Final model;0.300;0.300;0.300;0.003;110;0.943;0.943;0.943;0.003;35
Jogo;0.400;0.400;0.400;0.000;110;1.000;1.000;1.000;0.000;44
FM with optional XOR;0.694;0.538;0.570;0.005;110;0.979;0.759;0.804;0.005;78
Sylvain Example;0.400;0.336;0.353;0.003;110;0.978;0.822;0.864;0.003;45
mon model;0.200;0.200;0.200;0.006;110;1.000;1.000;1.000;0.006;22
Pruebas;0.400;0.229;0.280;0.002;110;0.957;0.547;0.670;0.002;46
Text Editor;0.300;0.300;0.300;0.003;110;1.000;1.000;1.000;0.003;33
E-commerce system1;0.300;0.267;0.280;0.001;110;1.000;0.889;0.933;0.001;33
ID;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
