CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.373;0.313;0.328;0.002;374;0.977;0.818;0.858;0.002;143
HoeffdingTree;0.054;0.092;0.057;0.002;374;0.081;0.139;0.087;0.002;247
SVM_Poly[3,2.0,0.5];0.029;0.029;0.029;0.002;374;0.647;0.647;0.647;0.001;17
REPTree;0.578;0.389;0.448;0.002;374;0.982;0.662;0.761;0.002;220
RandomForest;1.000;1.000;1.000;0.002;374;1.000;1.000;1.000;0.002;374
StochasticGradientDescend;0.023;0.055;0.029;0.002;374;0.398;0.936;0.498;0.008;22
RandomCommittee;0.812;0.665;0.692;0.002;374;0.986;0.808;0.841;0.002;308
NaiveBayesUpdateable;0.000;0.000;0.000;0.002;374;0.000;0.000;0.000;0.002;3
MultilayerPerceptron[a];0.912;0.844;0.871;0.002;374;1.000;0.926;0.956;0.002;341
J48;0.235;0.219;0.224;0.002;374;0.999;0.931;0.952;0.003;88


VALIDITY RATIO;(F)
min;0.000122
avg;0.001560
max;0.015594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.402;0.361;0.368;0.002;3740;0.852;0.765;0.781;0.002;1763

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
iNavBasic;0.400;0.400;0.400;0.000;110;0.917;0.917;0.917;0.000;48
MobileMedia_LeonardoVasconcelos;0.300;0.225;0.240;0.001;110;0.868;0.651;0.695;0.001;38
Audio Player;0.393;0.367;0.376;0.000;110;0.816;0.761;0.781;0.000;53
Mobile Media;0.600;0.583;0.591;0.001;110;0.868;0.844;0.855;0.001;76
CPS;0.419;0.292;0.327;0.002;110;0.838;0.583;0.654;0.002;55
Urna eletronica Vinicius Cesar;0.200;0.183;0.191;0.000;110;0.846;0.776;0.808;0.000;26
Transmission;0.314;0.205;0.210;0.001;110;0.767;0.500;0.514;0.001;45
Metadata;0.709;0.758;0.720;0.016;110;0.887;0.947;0.900;0.016;88
Cars xpto;0.404;0.271;0.305;0.002;110;0.807;0.542;0.611;0.002;55
Agile Simules;0.497;0.442;0.458;0.001;110;0.943;0.838;0.869;0.001;58
Venza;0.100;0.100;0.100;0.000;110;0.733;0.733;0.733;0.000;15
Web Content Delivery;0.314;0.252;0.269;0.001;110;0.784;0.630;0.673;0.001;44
MobileMedia_Ibraim;0.600;0.583;0.591;0.001;110;0.957;0.930;0.942;0.001;69
Test;0.389;0.395;0.391;0.002;110;0.807;0.820;0.812;0.002;53
SlotsForModules;0.300;0.267;0.280;0.000;110;0.892;0.793;0.832;0.000;37
Estudo Experimental 2;0.300;0.300;0.300;0.000;110;0.825;0.825;0.825;0.000;40
Proceso Analisis;0.300;0.260;0.275;0.000;110;0.917;0.794;0.840;0.000;36
UPT TAM;0.409;0.235;0.264;0.001;110;0.818;0.470;0.529;0.001;55
MobileMedia_Lenita;0.300;0.300;0.300;0.000;110;0.846;0.846;0.846;0.000;39
Technical Solution Process;0.586;0.500;0.529;0.002;110;0.826;0.705;0.746;0.002;78
ACARLOS_car;0.415;0.292;0.325;0.002;110;0.831;0.583;0.651;0.002;55
SD Voter pattern feature model;0.481;0.360;0.401;0.004;110;0.883;0.660;0.735;0.004;60
Pruebas Booleanas;0.200;0.200;0.200;0.001;110;0.710;0.710;0.710;0.001;31
Mobile media v5;0.200;0.200;0.200;0.000;110;0.759;0.759;0.759;0.000;29
smart phone;0.388;0.308;0.325;0.004;110;0.837;0.664;0.701;0.004;51
MobileMedia_MarinaMB;0.600;0.583;0.591;0.001;110;0.917;0.891;0.903;0.001;72
testmodel1;0.212;0.233;0.216;0.001;110;0.708;0.778;0.720;0.001;33
MobileMedia_CarlosEduardoPaulinoSilva;0.600;0.583;0.591;0.001;110;0.917;0.891;0.903;0.001;72
markke core asset testing;0.200;0.167;0.180;0.001;110;0.846;0.705;0.762;0.001;26
Flight Reservations;0.499;0.337;0.376;0.004;110;0.931;0.627;0.702;0.004;59
Cell Phone;0.481;0.400;0.423;0.002;110;0.766;0.638;0.675;0.002;69
robot experiment;0.300;0.300;0.300;0.000;110;0.917;0.917;0.917;0.000;36
MobileMedia_Bruno;0.600;0.583;0.591;0.001;110;0.892;0.867;0.878;0.001;74
VMS;0.644;0.800;0.671;0.001;110;0.805;1.000;0.839;0.001;88
