CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.360;0.280;0.299;0.004;1397;0.994;0.774;0.826;0.007;506
HoeffdingTree;0.099;0.049;0.057;0.004;1397;0.478;0.234;0.276;0.006;290
SVM_Poly[3,2.0,0.5];0.185;0.087;0.096;0.004;1397;0.826;0.389;0.430;0.006;313
REPTree;0.462;0.319;0.360;0.004;1397;0.994;0.687;0.775;0.006;649
RandomForest;1.000;1.000;1.000;0.004;1397;1.000;1.000;1.000;0.004;1397
StochasticGradientDescend;0.025;0.023;0.021;0.004;1397;0.793;0.729;0.672;0.016;44
RandomCommittee;0.813;0.685;0.713;0.004;1397;0.993;0.837;0.871;0.004;1144
NaiveBayesUpdateable;0.039;0.007;0.011;0.004;1397;0.973;0.164;0.273;0.025;56
MultilayerPerceptron[a];0.906;0.835;0.863;0.004;1397;1.000;0.922;0.953;0.004;1265
J48;0.173;0.147;0.156;0.004;1397;0.999;0.850;0.898;0.010;242


VALIDITY RATIO;(F)
min;0.000061
avg;0.003614
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.406;0.343;0.358;0.004;13970;0.961;0.812;0.846;0.005;5906

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
MobileMedia_LeonardoVasconcelos;0.300;0.225;0.240;0.001;110;1.000;0.750;0.800;0.001;33
Visit Indonesia Apps;0.667;0.410;0.447;0.010;110;0.952;0.585;0.638;0.010;77
Venza;0.100;0.100;0.100;0.000;110;1.000;1.000;1.000;0.000;11
Web Content Delivery;0.367;0.252;0.286;0.001;110;0.918;0.630;0.715;0.001;44
MobileMedia_Ibraim;0.600;0.583;0.591;0.001;110;0.985;0.958;0.970;0.001;67
pruebapalabras;0.598;0.351;0.417;0.004;110;0.982;0.577;0.684;0.004;67
Alarm System;0.295;0.229;0.244;0.005;110;0.929;0.718;0.766;0.005;35
LXEP;0.286;0.250;0.262;0.002;110;0.955;0.833;0.874;0.002;33
video on demand;0.500;0.375;0.407;0.002;110;0.932;0.699;0.758;0.002;59
Video On Demand SPL FM;0.300;0.300;0.300;0.002;110;1.000;1.000;1.000;0.002;33
Xor Example;0.600;0.480;0.525;0.020;110;1.000;0.800;0.875;0.020;66
Implementacion;0.300;0.214;0.245;0.003;110;1.000;0.714;0.818;0.003;33
ID;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
Observatorio;0.200;0.200;0.200;0.004;110;0.917;0.917;0.917;0.004;24
KIModel;0.500;0.500;0.500;0.001;110;0.948;0.948;0.948;0.001;58
SD Voter pattern feature model;0.495;0.360;0.404;0.004;110;0.924;0.671;0.754;0.004;59
Disenio;0.300;0.275;0.286;0.004;110;1.000;0.917;0.952;0.004;33
CIMS PL;0.268;0.300;0.279;0.001;110;0.894;1.000;0.929;0.001;33
smart phone;0.397;0.308;0.329;0.004;110;0.929;0.720;0.770;0.004;47
MobileMedia_MarinaMB;0.600;0.583;0.591;0.001;110;0.943;0.917;0.929;0.001;70
Online shopping software;0.197;0.200;0.198;0.000;110;0.985;1.000;0.991;0.000;22
Jogo;0.400;0.400;0.400;0.000;110;1.000;1.000;1.000;0.000;44
Sylvain Example;0.449;0.358;0.383;0.004;220;0.988;0.788;0.842;0.004;100
testmodel1;0.264;0.233;0.241;0.001;110;0.881;0.778;0.803;0.001;33
HandlingSystem;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
Modelo;0.300;0.225;0.240;0.004;110;1.000;0.750;0.800;0.004;33
PhysEval;0.671;0.570;0.610;0.003;110;0.923;0.784;0.838;0.003;80
Mobile Phone, until relase 5;0.600;0.600;0.600;0.001;110;0.957;0.957;0.957;0.001;69
iNavBasic;0.400;0.400;0.400;0.000;110;0.978;0.978;0.978;0.000;45
MarketPlace-Sample;0.300;0.300;0.300;0.000;110;1.000;1.000;1.000;0.000;33
Mobile Media;0.429;0.342;0.369;0.001;330;0.958;0.762;0.823;0.001;148
Clinica Medica;0.400;0.350;0.367;0.001;110;0.917;0.802;0.840;0.001;48
Transmission;0.364;0.205;0.230;0.001;110;0.909;0.511;0.574;0.001;44
Metadata;0.776;0.758;0.764;0.016;110;0.971;0.947;0.955;0.016;88
FM1;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
Mobile Media JULIO;0.700;0.600;0.619;0.001;110;0.963;0.825;0.852;0.001;80
Cars xpto;0.460;0.271;0.315;0.002;110;0.920;0.542;0.631;0.002;55
LeSE - Learning Software Engineering;0.200;0.167;0.180;0.001;110;1.000;0.833;0.900;0.001;22
Carro Model;0.300;0.200;0.222;0.002;110;0.971;0.647;0.719;0.002;34
cell phones SPL;0.300;0.281;0.290;0.002;110;0.971;0.910;0.937;0.002;34
SlotsForModules;0.300;0.267;0.280;0.000;110;1.000;0.889;0.933;0.000;33
Proceso Analisis;0.300;0.260;0.275;0.000;110;0.971;0.841;0.890;0.000;34
UPT TAM;0.469;0.235;0.277;0.001;110;0.938;0.470;0.553;0.001;55
Smart-phone;0.300;0.300;0.300;0.000;110;1.000;1.000;1.000;0.000;33
MobileMedia_Lenita;0.300;0.300;0.300;0.000;110;0.917;0.917;0.917;0.000;36
Cell-Phone-SPL-2014;0.380;0.313;0.321;0.002;110;0.930;0.764;0.785;0.002;45
Tripeo;0.500;0.500;0.500;0.001;110;0.982;0.982;0.982;0.001;56
Wewq;0.200;0.200;0.200;0.000;110;1.000;1.000;1.000;0.000;22
Telecommunication_System;0.498;0.378;0.404;0.004;110;0.978;0.742;0.794;0.004;56
